lr-Adam,step,tr_loss,epoch,val_loss
0.01,0,,,
,2,11.673368453979492,0,
,5,11.508647918701172,0,
,8,11.390031814575195,0,
,11,11.166520118713379,0,
,14,10.991744995117188,0,
,17,10.787728309631348,0,
,20,10.781476974487305,0,
,23,10.402276039123535,0,
,26,10.351465225219727,0,
,29,10.169716835021973,0,
,31,,0,10.025541305541992
0.01,32,,,
,32,10.274065971374512,1,
,35,9.852685928344727,1,
,38,9.572256088256836,1,
,41,9.624547958374023,1,
,44,9.54825210571289,1,
,47,9.268655776977539,1,
,50,9.392723083496094,1,
,53,9.08473014831543,1,
,56,8.851090431213379,1,
,59,9.030340194702148,1,
,62,8.517940521240234,1,
,63,,1,8.472455978393555
0.01,64,,,
,65,8.664667129516602,2,
,68,8.03719425201416,2,
,71,8.181998252868652,2,
,74,8.266477584838867,2,
,77,7.940778732299805,2,
,80,7.6897292137146,2,
,83,7.732982635498047,2,
,86,7.883633613586426,2,
,89,7.929736137390137,2,
,92,7.6543378829956055,2,
,95,7.699089527130127,2,
,95,,2,7.293732643127441
0.01,96,,,
,98,7.281894683837891,3,
,101,7.295842170715332,3,
,104,7.198396682739258,3,
,107,7.105795860290527,3,
,110,6.964097499847412,3,
,113,6.975469589233398,3,
,116,6.602862358093262,3,
,119,6.863061904907227,3,
,122,7.197541236877441,3,
,125,6.491386413574219,3,
,127,,3,6.524142742156982
0.01,128,,,
,128,7.198328018188477,4,
,131,6.816459655761719,4,
,134,6.051981449127197,4,
,137,6.249892711639404,4,
,140,6.420353889465332,4,
,143,6.2436065673828125,4,
,146,6.2919440269470215,4,
,149,6.339047431945801,4,
,152,6.583678245544434,4,
,155,5.945009231567383,4,
,158,6.069910526275635,4,
,159,,4,6.023489952087402
0.01,160,,,
,161,5.710505485534668,5,
,164,6.284863471984863,5,
,167,5.9151458740234375,5,
,170,6.1243062019348145,5,
,173,5.619987487792969,5,
,176,6.241640567779541,5,
,179,5.713307857513428,5,
,182,6.094361305236816,5,
,185,5.3819074630737305,5,
,188,5.579440116882324,5,
,191,6.023089408874512,5,
,191,,5,5.682929515838623
0.01,192,,,
,194,6.277945518493652,6,
,197,6.036520004272461,6,
,200,5.969280242919922,6,
,203,5.88557767868042,6,
,206,5.7802910804748535,6,
,209,6.183602333068848,6,
,212,5.144980430603027,6,
,215,5.79819393157959,6,
,218,5.600549697875977,6,
,221,5.569668769836426,6,
,223,,6,5.430244445800781
0.01,224,,,
,224,5.925076484680176,7,
,227,5.504042148590088,7,
,230,5.614018440246582,7,
,233,5.458292007446289,7,
,236,5.068464279174805,7,
,239,5.606381416320801,7,
,242,4.979930877685547,7,
,245,5.550738334655762,7,
,248,5.3221635818481445,7,
,251,5.583961486816406,7,
,254,5.400064945220947,7,
,255,,7,5.233572006225586
0.01,256,,,
,257,5.264508247375488,8,
,260,5.924229145050049,8,
,263,5.5889997482299805,8,
,266,5.254253387451172,8,
,269,4.893021583557129,8,
,272,5.4995927810668945,8,
,275,5.2159552574157715,8,
,278,5.29857063293457,8,
,281,5.175890922546387,8,
,284,5.63075065612793,8,
,287,5.27210807800293,8,
,287,,8,5.063918590545654
0.01,288,,,
,290,4.687284469604492,9,
,293,6.411301612854004,9,
,296,5.443582057952881,9,
,299,5.170738220214844,9,
,302,4.890719413757324,9,
,305,5.052826881408691,9,
,308,5.668571472167969,9,
,311,5.395646095275879,9,
,314,5.234238147735596,9,
,317,5.5168352127075195,9,
,319,,9,4.925753116607666
