lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,40.46031951904297,5.897759437561035,34.56768798828125,0.0026494001504033804,-0.0077773588709533215,0,,,
,5,40.7830696105957,5.957753658294678,34.83041000366211,0.002761852229014039,-0.007855585776269436,0,,,
,8,41.2120475769043,5.554143905639648,35.66302490234375,0.0027970520313829184,-0.007920581847429276,0,,,
,11,39.902099609375,5.665927886962891,34.2413330078125,0.002822468290105462,-0.007984288968145847,0,,,
,14,35.6709098815918,5.083042144775391,30.59307289123535,0.0028396472334861755,-0.00804342795163393,0,,,
,17,38.26399230957031,4.670845031738281,33.59836959838867,0.0028775453101843596,-0.008099660277366638,0,,,
,20,39.800628662109375,5.946462154388428,33.85942077636719,0.002897711470723152,-0.008151459507644176,0,,,
,23,39.64005661010742,5.332385063171387,34.31294250488281,0.00294268736615777,-0.008212154731154442,0,,,
,26,37.409664154052734,5.298229694366455,32.11669921875,0.003009152365848422,-0.008273321203887463,0,,,
,28,,,,,,0,39.46045684814453,5.269710540771484,34.19599914550781
0.01,29,,,,,,,,,
,29,40.149784088134766,5.934154510498047,34.22087860107422,0.003084541065618396,-0.00833588931709528,1,,,
,32,39.399295806884766,5.26803731918335,34.136505126953125,0.0031548344995826483,-0.008401217870414257,1,,,
,35,39.98824691772461,6.0167388916015625,33.97675704956055,0.0032116572838276625,-0.008460329845547676,1,,,
,38,38.948333740234375,5.076317310333252,33.87727737426758,0.003262361278757453,-0.008522449992597103,1,,,
,41,40.449825286865234,4.983788013458252,35.471309661865234,0.0033119667787104845,-0.00858307909220457,1,,,
,44,37.22581100463867,5.307826042175293,31.923261642456055,0.0033699464984238148,-0.008644195273518562,1,,,
,47,42.2785758972168,5.368065357208252,36.91579055786133,0.003424901282414794,-0.008703653700649738,1,,,
,50,40.116416931152344,4.998999118804932,35.12272644042969,0.0034579236526042223,-0.008767014369368553,1,,,
,53,38.28400802612305,4.789165496826172,33.500186920166016,0.0034773254301398993,-0.00882231630384922,1,,,
,56,39.3994255065918,5.3741455078125,34.030635833740234,0.0035161643754690886,-0.008873721584677696,1,,,
,57,,,,,,1,39.054195404052734,5.073021411895752,33.98652648925781
0.01,58,,,,,,,,,
,59,39.7376823425293,4.818190574645996,34.92483901977539,0.0035794393625110388,-0.0089247552677989,2,,,
,62,40.566585540771484,5.032666206359863,35.53924560546875,0.0036545407492667437,-0.008980611339211464,2,,,
,65,38.5839958190918,5.022926330566406,33.56638717651367,0.003719146130606532,-0.009037818759679794,2,,,
,68,39.351806640625,4.839621067047119,34.51750946044922,0.0037651171442121267,-0.009090250357985497,2,,,
,71,37.53689193725586,5.1215386390686035,32.420684814453125,0.0038089596200734377,-0.00914055947214365,2,,,
,74,36.7148323059082,5.3289289474487305,31.391223907470703,0.0038771529216319323,-0.009197854436933994,2,,,
,77,38.77890396118164,5.298969268798828,33.485225677490234,0.003967769909650087,-0.009257449768483639,2,,,
,80,38.76573181152344,4.891828536987305,33.87918472290039,0.004023266956210136,-0.009305842220783234,2,,,
,83,40.410484313964844,4.574377059936523,35.84138870239258,0.004066606983542442,-0.009347736835479736,2,,,
,86,40.810089111328125,5.560742378234863,35.25465393066406,0.0040987711399793625,-0.009402187541127205,2,,,
,86,,,,,,2,38.866790771484375,4.863462924957275,34.00864028930664
0.01,87,,,,,,,,,
,89,39.257720947265625,4.553091049194336,34.709930419921875,0.004157440271228552,-0.009462341666221619,3,,,
,92,37.406211853027344,5.214949131011963,32.19655227661133,0.004225883167237043,-0.0095186373218894,3,,,
,95,38.090518951416016,5.011138439178467,33.08463668823242,0.004318444523960352,-0.009574036113917828,3,,,
,98,41.25605392456055,4.896110534667969,36.36518478393555,0.004378687124699354,-0.00962064415216446,3,,,
,101,37.7920036315918,4.330295562744141,33.46697235107422,0.00440898397937417,-0.009675739333033562,3,,,
,104,37.721275329589844,4.638813018798828,33.08775329589844,0.004442091565579176,-0.009732197038829327,3,,,
,107,42.59587478637695,4.773826599121094,37.827335357666016,0.004501034505665302,-0.009790383279323578,3,,,
,110,38.69624328613281,4.974180221557617,33.727359771728516,0.004549204837530851,-0.009845676831901073,3,,,
,113,39.95183181762695,4.688345909118652,35.26877975463867,0.004614641424268484,-0.00991107989102602,3,,,
,115,,,,,,3,38.49057388305664,4.735815525054932,33.76007843017578
0.01,116,,,,,,,,,
,116,35.46491241455078,4.926999092102051,30.543231964111328,0.004651935305446386,-0.009969483129680157,4,,,
,119,39.382450103759766,4.790480613708496,34.59729766845703,0.00468463497236371,-0.010013187304139137,4,,,
,122,41.00361633300781,5.250427722930908,35.75852966308594,0.004711137153208256,-0.01005188375711441,4,,,
,125,38.106937408447266,5.0191650390625,33.093116760253906,0.0047468035481870174,-0.010090294294059277,4,,,
,128,37.707706451416016,4.4116363525390625,33.30143356323242,0.004755066242069006,-0.010122242383658886,4,,,
,131,36.0606803894043,4.338104724884033,31.727981567382812,0.0047605158761143684,-0.010166279040277004,4,,,
,134,38.64801788330078,4.233882427215576,34.4195671081543,0.004780096467584372,-0.010211463086307049,4,,,
,137,36.06598663330078,4.962157249450684,31.109268188476562,0.0048207915388047695,-0.010261566378176212,4,,,
,140,35.865238189697266,5.617375373840332,30.253273010253906,0.004908603150397539,-0.010319313034415245,4,,,
,143,37.14842987060547,4.34370231628418,32.81010818481445,0.00501179089769721,-0.010389386676251888,4,,,
,144,,,,,,4,38.286800384521484,4.584237575531006,33.70792770385742
0.01,145,,,,,,,,,
,146,33.63467025756836,4.4569573402404785,29.183090209960938,0.0050707021728158,-0.010447212494909763,5,,,
,149,40.88203430175781,4.3160176277160645,36.57138442993164,0.00513159716501832,-0.010499394498765469,5,,,
,152,38.34129333496094,4.806158065795898,33.54049301147461,0.005202679894864559,-0.010558463633060455,5,,,
,155,37.687713623046875,5.223966598510742,32.469093322753906,0.0052671669982373714,-0.010616880841553211,5,,,
,158,34.03573989868164,4.720240592956543,29.32084846496582,0.005331019870936871,-0.01067835371941328,5,,,
,161,34.38222122192383,4.70688533782959,29.680644989013672,0.005426991265267134,-0.010737758129835129,5,,,
,164,36.635215759277344,4.978023052215576,31.662452697753906,0.005529615096747875,-0.010793071240186691,5,,,
