lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,38.64193344116211,5.559971809387207,33.0869140625,0.0021729678846895695,-0.0071274335496127605,0,,,
,5,37.6113166809082,5.458086967468262,32.15807342529297,0.002335540484637022,-0.007180416025221348,0,,,
,8,37.44813919067383,5.446316242218018,32.00654220581055,0.0025071415584534407,-0.007226902991533279,0,,,
,11,38.41459274291992,5.534688949584961,32.884544372558594,0.002627024194225669,-0.007272014860063791,0,,,
,14,39.37517166137695,5.6530656814575195,33.72672653198242,0.002698747906833887,-0.007317694369703531,0,,,
,17,37.42146682739258,5.156376361846924,32.26966094970703,0.0027952392119914293,-0.0073659964837133884,0,,,
,20,37.90394973754883,5.944608688354492,31.963878631591797,0.0028796920087188482,-0.007414224091917276,0,,,
,23,38.106109619140625,5.299896240234375,32.81071472167969,0.0029644689057022333,-0.007466859649866819,0,,,
,26,38.89151382446289,5.1975297927856445,33.698482513427734,0.0030255147721618414,-0.007522034924477339,0,,,
,28,,,,,,0,39.64289855957031,5.163219928741455,34.48420333862305
0.01,29,,,,,,,,,
,29,40.308265686035156,5.056257724761963,35.25653076171875,0.0030531843658536673,-0.007576545234769583,1,,,
,32,37.24757766723633,4.985830307006836,32.2663459777832,0.003028146456927061,-0.007626471575349569,1,,,
,35,37.10088348388672,4.8911237716674805,32.21443557739258,0.0030023623257875443,-0.007678163703531027,1,,,
,38,40.401512145996094,5.794567584991455,34.61168670654297,0.0029872243758291006,-0.007728492375463247,1,,,
,41,35.28624725341797,4.545083045959473,30.74595069885254,0.002998866606503725,-0.0077845193445682526,1,,,
,44,38.092220306396484,5.466732025146484,32.630306243896484,0.003022772492840886,-0.007839024998247623,1,,,
,47,39.382144927978516,5.24747371673584,34.139461517333984,0.003106975695118308,-0.007897849194705486,1,,,
,50,40.68558120727539,5.536492347717285,35.15386199951172,0.003179784631356597,-0.007955444976687431,1,,,
,53,38.56959533691406,5.218326091766357,33.35600662231445,0.0032769290264695883,-0.008013012818992138,1,,,
,56,38.31863021850586,4.864527225494385,33.45881271362305,0.0033482820726931095,-0.008061869069933891,1,,,
,57,,,,,,1,39.620365142822266,4.955862522125244,34.66919708251953
0.01,58,,,,,,,,,
,59,38.96583557128906,5.626389026641846,33.344139099121094,0.003421344328671694,-0.008113118819892406,2,,,
,62,38.22762680053711,4.804025173187256,33.428279876708984,0.003489808877930045,-0.008168906904757023,2,,,
,65,38.60451889038086,4.832316875457764,33.7768669128418,0.0035631449427455664,-0.008228893391788006,2,,,
,68,40.028099060058594,5.3672075271606445,34.665523529052734,0.0036587384529411793,-0.008291083388030529,2,,,
,71,38.19471740722656,4.421430587768555,33.77790069580078,0.0037397469859570265,-0.008353023789823055,2,,,
,74,41.13847351074219,4.617967128753662,36.525142669677734,0.003767297836020589,-0.008405190892517567,2,,,
,77,36.32027816772461,5.190736770629883,31.134206771850586,0.0037878190632909536,-0.00845442432910204,2,,,
,80,39.452613830566406,4.741805076599121,34.715484619140625,0.0038295802660286427,-0.008506441488862038,2,,,
,83,38.15055847167969,4.693731784820557,33.461509704589844,0.003867828520014882,-0.008551710285246372,2,,,
,86,37.044883728027344,3.985591173171997,33.0639762878418,0.003913364838808775,-0.008596855215728283,2,,,
,86,,,,,,2,39.35270690917969,4.797784328460693,34.55961227416992
0.01,87,,,,,,,,,
,89,37.445831298828125,4.612441062927246,32.838077545166016,0.003953599836677313,-0.008641955442726612,3,,,
,92,38.74540710449219,4.935924053192139,33.81418228149414,0.003983857110142708,-0.008683346211910248,3,,,
,95,40.77943420410156,5.246841907501221,35.53728485107422,0.004038302693516016,-0.008730710484087467,3,,,
,98,41.50923156738281,5.327006816864014,36.1869010925293,0.004104334395378828,-0.008782976306974888,3,,,
,101,40.492210388183594,4.981403827667236,35.515506744384766,0.004125944804400206,-0.008827333338558674,3,,,
,104,36.529598236083984,4.977595806121826,31.556724548339844,0.004156079608947039,-0.008878513239324093,3,,,
,107,39.557289123535156,4.385031700134277,35.176963806152344,0.0042257471941411495,-0.00893526989966631,3,,,
,110,38.10625457763672,4.414912223815918,33.696048736572266,0.004280875902622938,-0.008988620713353157,3,,,
,113,39.827857971191406,4.478715896606445,35.353858947753906,0.004320358391851187,-0.009038079530000687,3,,,
,115,,,,,,3,39.42326354980469,4.671759128570557,34.75624465942383
0.01,116,,,,,,,,,
,116,39.62233352661133,4.782802104949951,34.84427261352539,0.004351624753326178,-0.009094120934605598,4,,,
,119,39.07269287109375,4.3466596603393555,34.73082733154297,0.004346416797488928,-0.009141519665718079,4,,,
,122,34.912696838378906,4.108238697052002,30.809276580810547,0.00437661400064826,-0.009192748926579952,4,,,
,125,37.873069763183594,5.0436201095581055,32.83427047729492,0.004416495095938444,-0.00924033485352993,4,,,
,128,35.33853530883789,4.609100341796875,30.734264373779297,0.004451197572052479,-0.009282435290515423,4,,,
,131,38.844398498535156,4.760614395141602,34.0886116027832,0.004498873371630907,-0.009328220970928669,4,,,
,134,36.385005950927734,5.198114395141602,31.191730499267578,0.004542565904557705,-0.009383403696119785,4,,,
,137,35.08142852783203,4.560707092285156,30.525571823120117,0.00458800932392478,-0.009440664201974869,4,,,
,140,37.439605712890625,4.145908832550049,33.298553466796875,0.004643154330551624,-0.009496835060417652,4,,,
,143,40.12480163574219,5.18043327331543,34.9492301940918,0.004691006615757942,-0.009553642943501472,4,,,
,144,,,,,,4,39.30228042602539,4.569433212280273,34.73771286010742
0.01,145,,,,,,,,,
,146,37.80268096923828,4.701014518737793,33.106536865234375,0.004746425896883011,-0.0096166105940938,5,,,
,149,39.694664001464844,4.700586318969727,34.998939514160156,0.0048268199898302555,-0.0096843671053648,5,,,
,152,37.29290771484375,4.56003475189209,32.73769760131836,0.004923833068460226,-0.009750877507030964,5,,,
,155,35.11397171020508,4.454576015472412,30.664194107055664,0.0050147175788879395,-0.009814861230552197,5,,,
,158,38.703285217285156,4.141946792602539,34.566097259521484,0.005123844835907221,-0.00988445058465004,5,,,
,161,35.96753692626953,4.864527702331543,31.10774803161621,0.00520690344274044,-0.009944126009941101,5,,,
,164,34.295841217041016,4.268624305725098,30.031949996948242,0.005273409653455019,-0.010004248470067978,5,,,
,167,39.85933303833008,4.867743968963623,34.9963264465332,0.005318181589245796,-0.010056276805698872,5,,,
,170,39.77191925048828,4.574434280395508,35.20222854614258,0.00537369679659605,-0.010119526647031307,5,,,
,173,39.77978515625,4.382425308227539,35.40212631225586,0.00540646119043231,-0.010175305418670177,5,,,
,173,,,,,,5,39.181278228759766,4.505018711090088,34.6810417175293
0.01,174,,,,,,,,,
,176,35.752655029296875,4.677289009094238,31.08016586303711,0.005423968657851219,-0.01022417563945055,6,,,
,179,36.506126403808594,4.496092796325684,32.0148811340332,0.005442587658762932,-0.010292592458426952,6,,,
,182,37.58615493774414,4.612537860870361,32.97847366333008,0.005508836824446917,-0.010366379283368587,6,,,
,185,37.562313079833984,4.258116722106934,33.30905532836914,0.005576418712735176,-0.010435185395181179,6,,,
,188,35.47765350341797,4.268772125244141,31.2137451171875,0.0056259166449308395,-0.01049011666327715,6,,,
,191,36.47190856933594,4.331289768218994,32.14549255371094,0.005657569970935583,-0.010530910454690456,6,,,
,194,36.56389617919922,4.724762916564941,31.843992233276367,0.0057131387293338776,-0.010574613697826862,6,,,
,197,33.40701675415039,4.026400089263916,29.385461807250977,0.0057724472135305405,-0.010616806335747242,6,,,
,200,39.961181640625,4.185225486755371,35.780765533447266,0.005854323506355286,-0.01066767331212759,6,,,
,202,,,,,,6,39.17884826660156,4.440942764282227,34.74270248413086
0.01,203,,,,,,,,,
,203,37.14620590209961,4.312549591064453,32.83845520019531,0.0059229470789432526,-0.010724666528403759,7,,,
,206,35.29399108886719,4.299714088439941,30.99907875061035,0.0059915888123214245,-0.010796128772199154,7,,,
,209,35.78929138183594,4.368280410766602,31.425809860229492,0.006076766178011894,-0.010873960331082344,7,,,
,212,31.480398178100586,4.863819599151611,26.62135887145996,0.006163227371871471,-0.010943091474473476,7,,,
,215,36.51966857910156,3.966588258743286,32.55781936645508,0.006273775827139616,-0.011012113653123379,7,,,
,218,34.758358001708984,3.8381991386413574,30.924877166748047,0.006364567670971155,-0.011082133278250694,7,,,
,221,40.29528045654297,4.426515579223633,35.87347412109375,0.006442463491111994,-0.011151994578540325,7,,,
,224,31.928878784179688,4.2413225173950195,27.692258834838867,0.006478414870798588,-0.011182318441569805,7,,,
,227,41.130348205566406,4.206451416015625,36.92857360839844,0.006542635150253773,-0.01121752429753542,7,,,
,230,31.282949447631836,4.5300726890563965,26.75752067565918,0.006619303021579981,-0.011262471787631512,7,,,
,231,,,,,,7,39.21953201293945,4.404825210571289,34.81932830810547
0.01,232,,,,,,,,,
,233,37.006343841552734,4.4337968826293945,32.57716751098633,0.006648735608905554,-0.011267990805208683,8,,,
,236,33.229896545410156,4.651663780212402,28.582841873168945,0.006655577570199966,-0.011263394728302956,8,,,
,239,42.55110549926758,3.862574338912964,38.69312286376953,0.006684445776045322,-0.011274960823357105,8,,,
,242,36.475616455078125,3.878528594970703,32.60165023803711,0.006744956132024527,-0.011307413689792156,8,,,
,245,35.55485534667969,4.4911932945251465,31.068193435668945,0.006812321487814188,-0.011346012353897095,8,,,
,248,30.799537658691406,4.624212265014648,26.179838180541992,0.006880610715597868,-0.011392741464078426,8,,,
,251,40.22665786743164,4.195673942565918,36.03544235229492,0.006993596907705069,-0.011451124213635921,8,,,
,254,35.98252868652344,4.041065216064453,31.945859909057617,0.007114942651242018,-0.011508866213262081,8,,,
,257,34.37800216674805,4.251726150512695,30.130619049072266,0.007212852127850056,-0.01155821606516838,8,,,
,260,25.8524227142334,3.432323455810547,22.424407958984375,0.00727502116933465,-0.011582943610846996,8,,,
,260,,,,,,8,39.23817825317383,4.351999759674072,34.89047622680664
0.01,261,,,,,,,,,
,263,32.858734130859375,4.511410713195801,28.35159683227539,0.00732605392113328,-0.011597768403589725,9,,,
,266,36.592227935791016,4.63969612121582,31.95674705505371,0.007393346633762121,-0.011609171517193317,9,,,
,269,32.00093078613281,4.39063835144043,27.61446189880371,0.007448690477758646,-0.011621127836406231,9,,,
,272,34.14613723754883,3.9108686447143555,30.2393856048584,0.0075387367978692055,-0.011653334833681583,9,,,
,275,37.633934020996094,4.160769462585449,33.47724151611328,0.007625383324921131,-0.011702953837811947,9,,,
,278,38.36783981323242,4.631080627441406,33.74082565307617,0.007683711592108011,-0.01174896489828825,9,,,
,281,32.71494674682617,4.117816925048828,28.60116958618164,0.007744404952973127,-0.011782831512391567,9,,,
,284,29.310911178588867,4.152242660522461,25.162673950195312,0.007794865407049656,-0.011800549924373627,9,,,
,287,37.308719635009766,4.5368804931640625,32.77579116821289,0.007871842011809349,-0.011826612055301666,9,,,
,289,,,,,,9,39.26469421386719,4.304014682769775,34.964603424072266
0.001,290,,,,,,,,,
,290,36.49763488769531,4.515707492828369,31.985851287841797,0.00793013721704483,-0.011857911944389343,10,,,
,293,42.288246154785156,4.453629016876221,37.83854293823242,0.007934648543596268,-0.01186123862862587,10,,,
,296,31.357168197631836,4.248213768005371,27.112882614135742,0.007936711423099041,-0.01186426542699337,10,,,
,299,31.246545791625977,3.973621129989624,27.2768497467041,0.007941319607198238,-0.011867363005876541,10,,,
,302,34.733333587646484,4.191494941711426,30.545764923095703,0.007946173660457134,-0.011870979331433773,10,,,
,305,36.25865173339844,4.056378364562988,32.206199645996094,0.007950522936880589,-0.01187476608902216,10,,,
,308,31.06004524230957,4.164007186889648,26.899961471557617,0.007956205867230892,-0.01187844853848219,10,,,
,311,37.76519775390625,4.686507225036621,33.08260726928711,0.00796462967991829,-0.011882246471941471,10,,,
,314,38.36759948730469,4.35451078414917,34.016998291015625,0.007976697757840157,-0.011887080036103725,10,,,
,317,30.884775161743164,4.044736862182617,26.843944549560547,0.00798420887440443,-0.011891118250787258,10,,,
