lr-Adam,step,tr_loss,epoch,val_loss
0.01,0,,,
,2,11.401918411254883,0,
,5,11.27287483215332,0,
,8,11.05716323852539,0,
,11,10.946439743041992,0,
,14,10.76251220703125,0,
,17,10.642704010009766,0,
,20,10.433123588562012,0,
,23,10.352948188781738,0,
,26,10.151947021484375,0,
,29,9.986103057861328,0,
,31,,0,9.824239730834961
0.01,32,,,
,32,9.955766677856445,1,
,35,9.539804458618164,1,
,38,9.563429832458496,1,
,41,9.440423965454102,1,
,44,9.29791259765625,1,
,47,9.035025596618652,1,
,50,9.022062301635742,1,
,53,8.789627075195312,1,
,56,8.831877708435059,1,
,59,8.893298149108887,1,
,62,8.30077075958252,1,
,63,,1,8.345956802368164
0.01,64,,,
,65,8.200807571411133,2,
,68,8.201631546020508,2,
,71,7.9385175704956055,2,
,74,7.953031539916992,2,
,77,7.782029151916504,2,
,80,8.208681106567383,2,
,83,7.951921463012695,2,
,86,7.27536678314209,2,
,89,7.809657096862793,2,
,92,7.166937828063965,2,
,95,7.347981929779053,2,
,95,,2,7.265560150146484
0.01,96,,,
,98,6.72230863571167,3,
,101,6.848682403564453,3,
,104,7.254315376281738,3,
,107,6.752384185791016,3,
,110,6.935965538024902,3,
,113,6.788166046142578,3,
,116,6.630150318145752,3,
,119,6.849323272705078,3,
,122,6.577203750610352,3,
,125,6.338553428649902,3,
,127,,3,6.608884811401367
0.01,128,,,
,128,6.013125419616699,4,
,131,6.409573554992676,4,
,134,6.58162784576416,4,
,137,6.2619218826293945,4,
,140,6.452880859375,4,
,143,6.209524154663086,4,
,146,6.592778205871582,4,
,149,6.0424346923828125,4,
,152,6.376717567443848,4,
,155,6.466437339782715,4,
,158,6.059941291809082,4,
,159,,4,6.197325706481934
0.01,160,,,
,161,6.189502239227295,5,
,164,6.199634552001953,5,
,167,5.8624372482299805,5,
,170,6.260237693786621,5,
,173,6.218688488006592,5,
,176,6.419429302215576,5,
,179,5.816558361053467,5,
,182,5.370203018188477,5,
,185,6.162542819976807,5,
,188,5.438732147216797,5,
,191,5.558708667755127,5,
,191,,5,5.9246826171875
0.01,192,,,
,194,5.822880268096924,6,
,197,5.364940643310547,6,
,200,5.223907470703125,6,
,203,5.632214546203613,6,
,206,5.9696502685546875,6,
,209,5.804108619689941,6,
,212,5.363293647766113,6,
,215,5.341524600982666,6,
,218,6.140180587768555,6,
,221,5.6620283126831055,6,
,223,,6,5.722253799438477
0.01,224,,,
,224,5.593697547912598,7,
,227,5.5813117027282715,7,
,230,6.143465518951416,7,
,233,5.715340614318848,7,
,236,5.12699556350708,7,
,239,5.443955421447754,7,
,242,5.67660665512085,7,
,245,5.718928813934326,7,
,248,6.324414253234863,7,
,251,5.452676296234131,7,
,254,5.347016334533691,7,
,255,,7,5.558708667755127
0.01,256,,,
,257,5.861437797546387,8,
,260,5.137950897216797,8,
,263,5.418356418609619,8,
,266,5.376360893249512,8,
,269,5.896215438842773,8,
,272,5.402091026306152,8,
,275,5.2793073654174805,8,
,278,5.25024938583374,8,
,281,6.1239728927612305,8,
,284,5.585483074188232,8,
,287,5.347235679626465,8,
,287,,8,5.418664455413818
0.01,288,,,
,290,5.402378082275391,9,
,293,4.773044586181641,9,
,296,5.464503288269043,9,
,299,5.078101634979248,9,
,302,5.07120418548584,9,
,305,5.157538414001465,9,
,308,4.468571662902832,9,
,311,5.531427383422852,9,
,314,5.149421215057373,9,
,317,5.573619842529297,9,
,319,,9,5.283084869384766
