lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,38.39381408691406,6.021120071411133,32.375389099121094,0.0017416573828086257,-0.004437846597284079,0,,,
,5,40.86497497558594,5.5760297775268555,35.2915153503418,0.001888109603896737,-0.004458174109458923,0,,,
,8,40.26477813720703,5.2996602058410645,34.96763229370117,0.0019387193024158478,-0.004450687672942877,0,,,
,11,42.08679962158203,5.513553619384766,36.57569885253906,0.002011661883443594,-0.004461594857275486,0,,,
,14,43.96959686279297,5.589138031005859,38.382808685302734,0.0021347866859287024,-0.004486888647079468,0,,,
,17,35.31065368652344,5.109003067016602,30.203914642333984,0.0022528700064867735,-0.00452215364202857,0,,,
,20,37.902198791503906,4.446306228637695,33.458091735839844,0.002360066631808877,-0.00455873366445303,0,,,
,23,41.24972152709961,5.566595554351807,35.68528747558594,0.00243023200891912,-0.004593478050082922,0,,,
,26,39.15120315551758,5.647703170776367,33.5056266784668,0.0025119108613580465,-0.004634907003492117,0,,,
,28,,,,,,0,40.29606628417969,5.4889817237854,34.809200286865234
0.01,29,,,,,,,,,
,29,37.665470123291016,5.233077049255371,32.43450927734375,0.002551404992118478,-0.00466900272294879,1,,,
,32,38.91096115112305,5.007538795471191,33.90556716918945,0.0025467395316809416,-0.004692493472248316,1,,,
,35,37.36973190307617,5.144985198974609,32.22688293457031,0.0025863072369247675,-0.004723427351564169,1,,,
,38,37.85786819458008,4.728140830993652,33.131832122802734,0.0026548851747065783,-0.004759628791362047,1,,,
,41,36.31036376953125,5.246520042419434,31.065919876098633,0.0027277080807834864,-0.004801328759640455,1,,,
,44,37.81731414794922,5.373293876647949,32.446067810058594,0.0027922396548092365,-0.004842335823923349,1,,,
,47,39.962345123291016,5.291912078857422,34.672428131103516,0.0028917451854795218,-0.0048861210234463215,1,,,
,50,37.75082015991211,4.955920219421387,32.796852111816406,0.002977878786623478,-0.0049341218546032906,1,,,
,53,38.93307113647461,4.996792793273926,33.938194274902344,0.003062054282054305,-0.004978797864168882,1,,,
,56,39.77791213989258,5.021891117095947,34.75790786743164,0.003130435710772872,-0.005018648225814104,1,,,
,57,,,,,,1,40.30818557739258,5.380552291870117,34.92951583862305
0.01,58,,,,,,,,,
,59,32.92596435546875,5.339164733886719,27.58868408203125,0.003166619688272476,-0.005050804931670427,2,,,
,62,38.60395050048828,4.527963638305664,34.07783889770508,0.003230197122320533,-0.0050861467607319355,2,,,
,65,36.8652229309082,5.250343322753906,31.61669158935547,0.0033171754330396652,-0.005132478196173906,2,,,
,68,40.28611755371094,5.09044075012207,35.197479248046875,0.0033722480293363333,-0.0051728505641222,2,,,
,71,41.35350036621094,4.979475498199463,36.37582778930664,0.0034095568116754293,-0.005215456243604422,2,,,
,74,35.09825134277344,4.633395195007324,30.4666748046875,0.0034322557039558887,-0.005252281669527292,2,,,
,77,36.26798629760742,4.967955589294434,31.301862716674805,0.003454152261838317,-0.0052849603816866875,2,,,
,80,36.02947235107422,5.197627067565918,30.833662033081055,0.003506683511659503,-0.005322542041540146,2,,,
,83,39.216705322265625,5.271367073059082,33.94710922241211,0.0036035177763551474,-0.005375436507165432,2,,,
,86,38.16744613647461,4.669313907623291,33.499881744384766,0.003670671721920371,-0.005420696455985308,2,,,
,86,,,,,,2,40.37038803100586,5.274372100830078,35.09776306152344
0.01,87,,,,,,,,,
,89,38.66472625732422,5.360241413116455,33.306236267089844,0.003712543984875083,-0.005462851841002703,3,,,
,92,37.486839294433594,4.718214511871338,32.77039337158203,0.0037332994397729635,-0.005503261461853981,3,,,
,95,37.58327102661133,5.072607040405273,32.51246643066406,0.003741523949429393,-0.005545439664274454,3,,,
,98,34.25422286987305,5.25461483001709,29.001453399658203,0.0037397202104330063,-0.005585147999227047,3,,,
,101,39.19517135620117,4.608570098876953,34.58846664428711,0.0037558225449174643,-0.005623159930109978,3,,,
,104,40.212913513183594,5.705940246582031,34.50885009765625,0.0037813668604940176,-0.005657190922647715,3,,,
,107,33.426109313964844,4.318371295928955,29.109596252441406,0.0038393698632717133,-0.005694592371582985,3,,,
,110,38.7647590637207,4.47120475769043,34.29539108276367,0.0038967453874647617,-0.005732406862080097,3,,,
,113,42.31996536254883,5.248772144317627,37.0730094909668,0.003963611088693142,-0.005780801642686129,3,,,
,115,,,,,,3,40.60114669799805,5.142709732055664,35.4602165222168
0.01,116,,,,,,,,,
,116,36.54793167114258,5.360361099243164,31.18935203552246,0.004068910609930754,-0.005851907655596733,4,,,
,119,34.57738494873047,4.248204231262207,30.330900192260742,0.004214054439216852,-0.005935629364103079,4,,,
,122,37.3306770324707,4.949954986572266,32.382423400878906,0.0043045817874372005,-0.006005540024489164,4,,,
,125,34.49306869506836,5.459253311157227,29.03550910949707,0.0043834601528942585,-0.006076611112803221,4,,,
,128,37.41865539550781,4.508431434631348,32.91185760498047,0.00452446611598134,-0.006158704869449139,4,,,
,131,34.92571258544922,4.654962539672852,30.27235221862793,0.004618586041033268,-0.006223076023161411,4,,,
,134,35.42888259887695,5.2684125900268555,30.16206932067871,0.004689698573201895,-0.006287853699177504,4,,,
,137,33.14813232421875,5.154141426086426,27.995622634887695,0.0046986304223537445,-0.0063314796425402164,4,,,
,140,38.44108581542969,4.882786750793457,33.55998229980469,0.004711243789643049,-0.006393407937139273,4,,,
,143,37.215850830078125,4.709878444671631,32.50771713256836,0.004712392576038837,-0.006454873830080032,4,,,
,144,,,,,,4,39.96107482910156,5.109467029571533,34.85336685180664
0.01,145,,,,,,,,,
,146,40.47576904296875,4.725278377532959,35.752262115478516,0.004746666178107262,-0.006516182329505682,5,,,
,149,38.6873779296875,4.737177848815918,33.951995849609375,0.004803440999239683,-0.006600006949156523,5,,,
,152,36.104278564453125,4.823390007019043,31.28271484375,0.004876318853348494,-0.006703368853777647,5,,,
,155,36.301612854003906,4.706643581390381,31.59681510925293,0.004956775810569525,-0.006801283452659845,5,,,
,158,37.92939376831055,4.729996681213379,33.20127868652344,0.005005529150366783,-0.0068844640627503395,5,,,
,161,41.43202590942383,4.81990385055542,36.614044189453125,0.005034147761762142,-0.006957403849810362,5,,,
,164,41.648582458496094,5.020368576049805,36.63018798828125,0.00504819443449378,-0.007021671626716852,5,,,
,167,36.896358489990234,5.12613582611084,31.772249221801758,0.0050353724509477615,-0.007059820927679539,5,,,
,170,35.5021858215332,5.112574577331543,30.391681671142578,0.005040089134126902,-0.007109044585376978,5,,,
,173,30.107831954956055,4.333982944488525,25.77593994140625,0.005056924652308226,-0.0071469941176474094,5,,,
,173,,,,,,5,40.15607452392578,5.084072589874268,35.074092864990234
0.01,174,,,,,,,,,
,176,35.37217712402344,5.22313117980957,30.151111602783203,0.005133125931024551,-0.0072027347050607204,6,,,
,179,34.396697998046875,4.510191917419434,29.88852882385254,0.005238234531134367,-0.007260908838361502,6,,,
,182,40.35930633544922,5.085439682006836,35.27585983276367,0.0053321849554777145,-0.007326077204197645,6,,,
,185,35.465087890625,4.5891499519348145,30.877933502197266,0.005376047920435667,-0.007370901759713888,6,,,
,188,35.999446868896484,5.170897483825684,30.830551147460938,0.005386215168982744,-0.007388503756374121,6,,,
,191,37.04487991333008,4.619115829467773,32.427772521972656,0.005398930516093969,-0.0074072242714464664,6,,,
,194,33.699241638183594,4.904689788818359,28.796550750732422,0.005448072217404842,-0.007447166834026575,6,,,
,197,35.207584381103516,4.449440002441406,30.76013946533203,0.005491721443831921,-0.007488602306693792,6,,,
,200,33.36170959472656,4.585263729095459,28.778430938720703,0.0055765993893146515,-0.007560464087873697,6,,,
,202,,,,,,6,40.283729553222656,4.987242698669434,35.298484802246094
0.01,203,,,,,,,,,
