lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,36.98698425292969,4.8364152908325195,32.1552619934082,0.00243423692882061,-0.007127645891159773,0,,,
,5,41.38246154785156,5.560235023498535,35.826873779296875,0.0025268683675676584,-0.0071732583455741405,0,,,
,8,40.48191452026367,5.3223876953125,35.16413497924805,0.002606708789244294,-0.0072130016051232815,0,,,
,11,38.61583709716797,4.886012077331543,33.73440933227539,0.002659301972016692,-0.007242928724735975,0,,,
,14,38.345211029052734,5.236442565917969,33.113311767578125,0.0027325525879859924,-0.007273878902196884,0,,,
,17,41.31856155395508,5.2314653396606445,36.09160232543945,0.002799450885504484,-0.0073045711033046246,0,,,
,20,38.38997268676758,5.085173606872559,33.30927658081055,0.0028575046453624964,-0.007336436305195093,0,,,
,23,40.6392936706543,5.11116886138916,35.532562255859375,0.002928731497377157,-0.007367115467786789,0,,,
,26,38.423667907714844,4.679596900939941,33.74848556518555,0.0029864159878343344,-0.007401652168482542,0,,,
,28,,,,,,0,37.50893020629883,4.877762317657471,32.63554763793945
0.01,29,,,,,,,,,
,29,37.421817779541016,4.902637481689453,32.52356719970703,0.0030509410426020622,-0.0074373031966388226,1,,,
,32,39.954673767089844,4.8231401443481445,35.13591384887695,0.003091533435508609,-0.007470218930393457,1,,,
,35,36.31795883178711,4.913758754730225,31.408586502075195,0.003112985286861658,-0.0075013707391917706,1,,,
,38,38.46749496459961,4.786454200744629,33.685420989990234,0.003151052864268422,-0.007531998213380575,1,,,
,41,39.712852478027344,4.673765659332275,35.043460845947266,0.003187448950484395,-0.007563676219433546,1,,,
,44,38.23415756225586,5.215219497680664,33.02330780029297,0.0032311335671693087,-0.007598981261253357,1,,,
,47,39.754329681396484,4.735146522521973,35.023521423339844,0.0033015396911650896,-0.007635957095772028,1,,,
,50,38.97737121582031,4.24171257019043,34.73996353149414,0.003371554659679532,-0.007674024440348148,1,,,
,53,35.35182571411133,5.03086519241333,30.32524871826172,0.0034258884843438864,-0.007711825426667929,1,,,
,56,38.036319732666016,4.742725849151611,33.29789352416992,0.003445409005507827,-0.007743270602077246,1,,,
,57,,,,,,1,37.249900817871094,4.75567102432251,32.49854278564453
0.01,58,,,,,,,,,
,59,38.16612243652344,4.608987331390381,33.56145095825195,0.0034547720570117235,-0.007771341595798731,2,,,
,62,37.34204864501953,4.730283737182617,32.61610794067383,0.003457125974819064,-0.00779701117426157,2,,,
,65,38.289512634277344,4.588469505310059,33.70540237426758,0.003465397050604224,-0.007823988795280457,2,,,
,68,35.77665710449219,4.810128211975098,30.970890045166016,0.003494204254820943,-0.00785285234451294,2,,,
,71,39.72003936767578,4.620994567871094,35.10337448120117,0.0035557604860514402,-0.007883292622864246,2,,,
,74,36.3099479675293,4.660828590393066,31.6534366607666,0.003594442969188094,-0.007911051623523235,2,,,
,77,40.53847122192383,4.854732513427734,35.68806076049805,0.003615289693698287,-0.007937292568385601,2,,,
,80,35.757728576660156,4.592463493347168,31.16960906982422,0.0036166775971651077,-0.007962055504322052,2,,,
,83,37.29628372192383,4.383145332336426,32.917518615722656,0.0036068607587367296,-0.007988453842699528,2,,,
,86,34.752323150634766,5.015725612640381,29.74102210998535,0.0035916112828999758,-0.008017207495868206,2,,,
