lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,38.78622055053711,4.77657413482666,34.01481628417969,0.0011573138181120157,-0.006324922200292349,0,,,
,5,40.10423278808594,4.993229389190674,35.1160888671875,0.001274572336114943,-0.006358295679092407,0,,,
,8,37.94905471801758,5.4312238693237305,32.5228385925293,0.0013936724280938506,-0.006399452220648527,0,,,
,11,38.47962951660156,5.470749855041504,33.01381301879883,0.0015057862037792802,-0.006438617594540119,0,,,
,14,37.18814468383789,4.945150852203369,32.24793243408203,0.0015350481262430549,-0.006472515407949686,0,,,
,17,39.86366271972656,5.380837440490723,34.487762451171875,0.001578026101924479,-0.006515704095363617,0,,,
,20,40.625160217285156,5.5552263259887695,35.074859619140625,0.0016349845100194216,-0.006562808994203806,0,,,
,23,38.82966995239258,5.240322113037109,33.594234466552734,0.00172518624458462,-0.0066099464893341064,0,,,
,26,38.00886917114258,4.728495121002197,33.28519058227539,0.0018438574625179172,-0.006660061422735453,0,,,
,28,,,,,,0,38.818695068359375,5.043096542358398,33.780357360839844
0.01,29,,,,,,,,,
,29,38.98381042480469,5.334943771362305,33.65362548828125,0.0019436192233115435,-0.006706275977194309,1,,,
,32,39.12607192993164,5.24085807800293,33.889930725097656,0.002030757023021579,-0.006747543346136808,1,,,
,35,36.41212463378906,4.741105079650879,31.675697326660156,0.0021133641712367535,-0.006788726896047592,1,,,
,38,38.57312774658203,4.5355730056762695,34.04219055175781,0.0021961505990475416,-0.0068330890499055386,1,,,
,41,35.867244720458984,4.2195210456848145,31.652318954467773,0.002283395966514945,-0.006881983019411564,1,,,
,44,40.069664001464844,5.18901252746582,34.885223388671875,0.002362445229664445,-0.0069299363531172276,1,,,
,47,37.06960678100586,5.048459053039551,32.02568435668945,0.0024521774612367153,-0.006987676024436951,1,,,
,50,38.09841537475586,4.839524269104004,33.26338577270508,0.002548764692619443,-0.007041070610284805,1,,,
,53,38.856353759765625,4.762734413146973,34.09807205200195,0.002644023858010769,-0.007093577180057764,1,,,
,56,36.758243560791016,4.545007705688477,32.2176628112793,0.0027161738835275173,-0.007143243681639433,1,,,
,57,,,,,,1,38.41514205932617,4.842890739440918,33.57665252685547
0.01,58,,,,,,,,,
,59,39.497806549072266,5.123190879821777,34.379005432128906,0.0027953956741839647,-0.007188420742750168,2,,,
,62,37.37506866455078,4.857815742492676,32.521636962890625,0.002842227928340435,-0.007225286215543747,2,,,
,65,39.663299560546875,4.408973693847656,35.258705139160156,0.0028737003449350595,-0.007251178380101919,2,,,
,68,37.91386413574219,4.352456092834473,33.5657844543457,0.002896276069805026,-0.007272483315318823,2,,,
,71,34.486576080322266,4.943766117095947,29.547136306762695,0.0029732694383710623,-0.007297794800251722,2,,,
,74,40.24592208862305,5.457934856414795,34.79225158691406,0.0030643646605312824,-0.0073268297128379345,2,,,
,77,38.72721862792969,4.663597583770752,34.06782913208008,0.0031748467590659857,-0.007381664123386145,2,,,
,80,38.35337448120117,4.634763240814209,33.72275924682617,0.003284251783043146,-0.007432863116264343,2,,,
,83,39.79776382446289,4.400979995727539,35.400875091552734,0.0033834632486104965,-0.007478279527276754,2,,,
,86,39.04084777832031,4.186587333679199,34.85831832885742,0.0034747931640595198,-0.0075331865809857845,2,,,
,86,,,,,,2,37.96195602416992,4.674448490142822,33.29154968261719
0.01,87,,,,,,,,,
,89,40.78067398071289,4.620741844177246,36.1639518737793,0.0035594103392213583,-0.007579006254673004,3,,,
,92,37.06834030151367,3.8321409225463867,33.24017333984375,0.0036790953017771244,-0.007650952320545912,3,,,
,95,35.90406799316406,4.401395797729492,31.506591796875,0.0037911036051809788,-0.007712461985647678,3,,,
,98,41.255184173583984,4.01370906829834,37.245323181152344,0.003919701091945171,-0.007771920412778854,3,,,
,101,39.55912399291992,4.970113277435303,34.59280014038086,0.0040426976047456264,-0.007830399088561535,3,,,
