lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,40.895511627197266,4.674541473388672,36.223716735839844,0.003668626071885228,-0.00641576899215579,0,,,
,5,39.181861877441406,5.396119117736816,33.78845977783203,0.0037336263339966536,-0.006451168097555637,0,,,
,8,32.35234451293945,4.927828788757324,27.42718505859375,0.003817558055743575,-0.006489932537078857,0,,,
,11,38.470787048339844,4.77300500869751,33.700382232666016,0.003919733222573996,-0.006522572133690119,0,,,
,14,34.14558792114258,4.647968292236328,29.500181198120117,0.003985916264355183,-0.006547267083078623,0,,,
,17,34.92294692993164,5.377172946929932,29.548280715942383,0.004060147330164909,-0.006566957570612431,0,,,
,20,31.353992462158203,4.820470809936523,26.535999298095703,0.004098420962691307,-0.006577138788998127,0,,,
,23,37.46580123901367,4.832369804382324,32.63589859008789,0.0041242241859436035,-0.0065910704433918,0,,,
,26,37.588680267333984,5.6053948402404785,31.985742568969727,0.004148764535784721,-0.006606880109757185,0,,,
,28,,,,,,0,37.78733825683594,5.027684211730957,32.762088775634766
0.01,29,,,,,,,,,
,29,32.05583953857422,4.594631195068359,27.46364974975586,0.00419243797659874,-0.006635074969381094,1,,,
,32,37.19162368774414,4.795463562011719,32.3985710144043,0.004249369725584984,-0.00666051497682929,1,,,
,35,31.761377334594727,4.791987419128418,26.971757888793945,0.0043194713070988655,-0.006686215288937092,1,,,
,38,38.87860870361328,5.235481262207031,33.64545822143555,0.004376147408038378,-0.006705311127007008,1,,,
,41,32.48026657104492,5.039323329925537,27.443260192871094,0.004408515524119139,-0.006725297775119543,1,,,
,44,43.493988037109375,4.715887069702148,38.78041076660156,0.004428906366229057,-0.006742008961737156,1,,,
,47,45.9847526550293,5.290687084197998,40.696353912353516,0.004480951931327581,-0.00677057821303606,1,,,
,50,37.326438903808594,5.035164833068848,32.293540954589844,0.004538997542113066,-0.006803985219448805,1,,,
,53,40.69712829589844,4.564891815185547,36.134483337402344,0.0045880465768277645,-0.006835965905338526,1,,,
,56,36.84736251831055,5.196760177612305,31.6528263092041,0.00464203767478466,-0.006868218537420034,1,,,
,57,,,,,,1,37.5789680480957,4.939464569091797,32.641719818115234
0.01,58,,,,,,,,,
,59,30.02950096130371,4.9548444747924805,25.076862335205078,0.004700388293713331,-0.006907428149133921,2,,,
,62,31.320180892944336,4.54619026184082,26.77617645263672,0.004751966800540686,-0.0069371298886835575,2,,,
,65,36.566349029541016,4.780640602111816,31.78786277770996,0.004807706456631422,-0.006961766630411148,2,,,
,68,36.670448303222656,5.41123104095459,31.2613582611084,0.004849206190556288,-0.006988012697547674,2,,,
,71,38.08440399169922,5.1107892990112305,32.97571563720703,0.0049308836460113525,-0.007034521549940109,2,,,
,74,40.670135498046875,4.310397148132324,36.361812591552734,0.005014143418520689,-0.007086217403411865,2,,,
,77,29.591350555419922,4.504159927368164,25.089237213134766,0.005079288501292467,-0.007125829812139273,2,,,
,80,38.17691421508789,4.883893966674805,33.29503631591797,0.005136664491146803,-0.0071546174585819244,2,,,
,83,39.08649444580078,5.476286888122559,33.612205505371094,0.0051805078983306885,-0.007179736625403166,2,,,
,86,40.633731842041016,5.176930904388428,35.45878982543945,0.005214023869484663,-0.007203976158052683,2,,,
,86,,,,,,2,37.243133544921875,4.908395767211914,32.33673095703125
0.01,87,,,,,,,,,
,89,32.823081970214844,4.643343925476074,28.181732177734375,0.005249073728919029,-0.007242470979690552,3,,,
