lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,40.606685638427734,4.9797587394714355,35.63079071044922,0.0015546214999631047,-0.005421885289251804,0,,,
,5,37.396278381347656,4.765495300292969,32.63467025756836,0.0015831742202863097,-0.005470197647809982,0,,,
,8,38.46432876586914,5.3068132400512695,33.16141128540039,0.001617557369172573,-0.005510705057531595,0,,,
,11,39.26679229736328,5.272504806518555,33.99811935424805,0.0017281407490372658,-0.005558340344578028,0,,,
,14,38.75236892700195,5.129336357116699,33.62678146362305,0.0018594140419736505,-0.005606900900602341,0,,,
,17,38.76015090942383,4.910008430480957,33.853858947753906,0.0019345394102856517,-0.005648862104862928,0,,,
,20,40.83716583251953,5.152606010437012,35.68821716308594,0.002031178679317236,-0.005686138290911913,0,,,
,23,39.63568115234375,5.382561683654785,34.256744384765625,0.002097104210406542,-0.005723599810153246,0,,,
,26,37.5434684753418,5.497699737548828,32.049339294433594,0.002194476779550314,-0.005765773821622133,0,,,
,28,,,,,,0,38.79914855957031,4.889827728271484,33.91281509399414
0.01,29,,,,,,,,,
,29,37.724632263183594,5.476627349853516,32.25149917602539,0.0023179962299764156,-0.005813675932586193,1,,,
,32,39.01228713989258,5.315229415893555,33.70050048828125,0.0024125089403241873,-0.005856567528098822,1,,,
,35,40.49955749511719,5.378452301025391,35.12450408935547,0.0025108889676630497,-0.005909639410674572,1,,,
,38,44.10940170288086,5.072025775909424,39.04076385498047,0.0025709231849759817,-0.005958727560937405,1,,,
,41,39.14478302001953,4.943722724914551,34.20446014404297,0.0026106711011379957,-0.006007383111864328,1,,,
,44,39.02863311767578,5.043467998504639,33.988563537597656,0.0026546900626271963,-0.006053054705262184,1,,,
,47,33.62578582763672,5.280607223510742,28.34859848022461,0.0026632160879671574,-0.006082064937800169,1,,,
,50,37.492305755615234,5.368178367614746,32.127540588378906,0.002706109546124935,-0.0061188130639493465,1,,,
,53,36.06868362426758,4.818422317504883,31.253629684448242,0.0027958096470683813,-0.006165357772260904,1,,,
,56,38.72354507446289,4.89280366897583,33.83407211303711,0.0028845882043242455,-0.006213607732206583,1,,,
,57,,,,,,1,38.692352294921875,4.787428855895996,33.908206939697266
0.01,58,,,,,,,,,
,59,36.30522155761719,5.561600685119629,30.746883392333984,0.0030128718353807926,-0.006274757441133261,2,,,
,62,35.73484802246094,5.188533782958984,30.54952049255371,0.0031323691364377737,-0.006335429381579161,2,,,
,65,38.841026306152344,4.803314685821533,34.04085922241211,0.0032404717057943344,-0.006384338717907667,2,,,
,68,41.85966110229492,5.340418338775635,36.5223274230957,0.0033507521729916334,-0.006435585208237171,2,,,
,71,43.232391357421875,5.297904014587402,37.93752670288086,0.003444888861849904,-0.006486253347247839,2,,,
,74,38.37754821777344,4.875500202178955,33.50507736206055,0.0035086036659777164,-0.006539806257933378,2,,,
,77,38.302223205566406,5.584859848022461,32.72038269042969,0.0035828151740133762,-0.006602185312658548,2,,,
,80,38.077735900878906,4.797957420349121,33.28278732299805,0.003650169586762786,-0.006660577841103077,2,,,
,83,38.22933578491211,5.369118690490723,32.86322784423828,0.0037041630130261183,-0.006715552415698767,2,,,
,86,35.3232307434082,5.053347110748291,30.27288818359375,0.003773106262087822,-0.006779283285140991,2,,,
,86,,,,,,2,38.509742736816406,4.70484733581543,33.80790328979492
0.01,87,,,,,,,,,
,89,37.66205596923828,5.206998825073242,32.45805358886719,0.0038500891532748938,-0.0068489122204482555,3,,,
,92,39.3714485168457,5.163069248199463,34.211360931396484,0.00394224189221859,-0.006922758650034666,3,,,
,95,34.678062438964844,5.37831974029541,29.302669525146484,0.004094073083251715,-0.007020299322903156,3,,,
,98,38.71240997314453,4.697807312011719,34.01747512817383,0.004246471915394068,-0.007117879576981068,3,,,
,101,39.05712127685547,5.092972278594971,33.96699142456055,0.0043391077779233456,-0.007180219050496817,3,,,
,104,36.831939697265625,4.919589996337891,31.915199279785156,0.004376480355858803,-0.007225846406072378,3,,,
,107,35.558021545410156,5.003096103668213,30.557781219482422,0.004435049369931221,-0.007292249705642462,3,,,
,110,34.653289794921875,4.198368072509766,30.457782745361328,0.004480612929910421,-0.007345038000494242,3,,,
,113,39.25431442260742,4.943974494934082,34.31321716308594,0.004511676263064146,-0.007390282582491636,3,,,
,115,,,,,,3,38.778968811035156,4.645171642303467,34.136688232421875
0.01,116,,,,,,,,,
,116,42.063743591308594,4.578603744506836,37.488037109375,0.00453348970040679,-0.007432866375893354,4,,,
,119,38.385284423828125,4.613887786865234,33.77431106567383,0.00458655646070838,-0.0075012980960309505,4,,,
,122,38.847206115722656,4.863719940185547,33.986412048339844,0.004646881949156523,-0.0075712199322879314,4,,,
,125,38.00026321411133,4.683954238891602,33.319252014160156,0.0047050234861671925,-0.007643859833478928,4,,,
,128,35.48872375488281,5.4719343185424805,30.019737243652344,0.004744076635688543,-0.007693585008382797,4,,,
,131,43.39494705200195,4.796095848083496,38.601749420166016,0.004864161368459463,-0.007763202767819166,4,,,
,134,40.349971771240234,4.750881195068359,35.601959228515625,0.004933945834636688,-0.007801028434187174,4,,,
,137,39.47977828979492,3.95443058013916,35.52821731567383,0.004969110246747732,-0.007838699035346508,4,,,
,140,46.724937438964844,4.6657609939575195,42.062049865722656,0.005018945317715406,-0.007892395369708538,4,,,
,143,37.48763656616211,4.212594985961914,33.27792739868164,0.0050562662072479725,-0.00794346071779728,4,,,
,144,,,,,,4,38.267513275146484,4.5389180183410645,33.73149490356445
0.01,145,,,,,,,,,
,146,40.1010627746582,4.801606178283691,35.30236053466797,0.005088920705020428,-0.007992139086127281,5,,,
,149,36.64328384399414,4.791504859924316,31.854719161987305,0.005101056303828955,-0.008040306158363819,5,,,
,152,30.83182144165039,5.206718921661377,25.628084182739258,0.005105632357299328,-0.008087427355349064,5,,,
,155,31.081483840942383,4.583839416503906,26.50061798095703,0.00518534192815423,-0.008159579709172249,5,,,
,158,41.38849639892578,4.831343650817871,36.56010055541992,0.005280754994601011,-0.008230054751038551,5,,,
,161,41.78582000732422,4.79805850982666,36.99071502685547,0.005332761909812689,-0.008285659365355968,5,,,
,164,38.6547966003418,4.844573020935059,33.81318283081055,0.005377326160669327,-0.008338982239365578,5,,,
,167,43.14717102050781,4.767540454864502,38.38257598876953,0.0054736970923841,-0.00841757282614708,5,,,
,170,34.8712043762207,4.710063457489014,30.164093017578125,0.00554345129057765,-0.008496658876538277,5,,,
,173,35.42534637451172,4.426517009735107,31.001779556274414,0.00560819311067462,-0.008555208332836628,5,,,
,173,,,,,,5,38.18074035644531,4.4823126792907715,33.70137023925781
0.01,174,,,,,,,,,
,176,36.932552337646484,4.894253253936768,32.04123306274414,0.00566096929833293,-0.008595271967351437,6,,,
,179,36.82347106933594,4.992608070373535,31.833786010742188,0.005717413499951363,-0.008639829233288765,6,,,
,182,37.28426742553711,4.643436908721924,32.64373016357422,0.005798849277198315,-0.008698655292391777,6,,,
,185,41.993446350097656,4.880984306335449,37.11533737182617,0.005904343444854021,-0.008783060126006603,6,,,
,188,35.21315383911133,4.489668846130371,30.726367950439453,0.005985884927213192,-0.008870696648955345,6,,,
,191,35.041324615478516,4.580766201019287,30.46344566345215,0.006058867089450359,-0.008946760557591915,6,,,
,194,39.485023498535156,4.745793342590332,34.742130279541016,0.006083236075937748,-0.008985414169728756,6,,,
,197,35.297245025634766,5.022820472717285,30.27733039855957,0.006109757348895073,-0.009016367606818676,6,,,
,200,36.7312126159668,4.751780986785889,31.982311248779297,0.006182675715535879,-0.009063208475708961,6,,,
,202,,,,,,6,37.74983215332031,4.415594100952148,33.33709716796875
0.01,203,,,,,,,,,
,203,39.898780822753906,4.932587623596191,34.969051361083984,0.006263315211981535,-0.009120585396885872,7,,,
,206,30.99473762512207,4.7448272705078125,26.25274658203125,0.006345483008772135,-0.009182324633002281,7,,,
,209,36.76878356933594,3.917722702026367,32.85384750366211,0.006480918265879154,-0.009267504326999187,7,,,
,212,34.96232223510742,4.745096206665039,30.219993591308594,0.006565929856151342,-0.009332156740128994,7,,,
,215,36.568031311035156,4.687177658081055,31.883615493774414,0.00660243583843112,-0.009365018457174301,7,,,
,218,35.56215286254883,4.430813789367676,31.134075164794922,0.006658129394054413,-0.009393359534442425,7,,,
,221,36.76882553100586,4.341649055480957,32.42987060546875,0.0067297047935426235,-0.009422317147254944,7,,,
,224,42.219661712646484,4.5241193771362305,37.69820785522461,0.0067691500298678875,-0.009434889070689678,7,,,
,227,41.01790237426758,4.609549045562744,36.411014556884766,0.0068061077035963535,-0.009466235525906086,7,,,
,230,35.208492279052734,4.225586891174316,30.985576629638672,0.006853695493191481,-0.009526588954031467,7,,,
,231,,,,,,7,37.723323822021484,4.359489917755127,33.36650085449219
0.01,232,,,,,,,,,
,233,38.752838134765625,4.454776287078857,34.300724029541016,0.00695082126185298,-0.009613155387341976,8,,,
,236,43.867374420166016,4.276759624481201,39.59328079223633,0.007035528775304556,-0.009700414724647999,8,,,
,239,35.94563293457031,4.674749374389648,31.273576736450195,0.007080774754285812,-0.009771815501153469,8,,,
,242,34.761444091796875,4.23259162902832,30.53155517578125,0.007131402380764484,-0.009829440154135227,8,,,
,245,44.12783432006836,4.22110652923584,39.9094123840332,0.007173732854425907,-0.009860263206064701,8,,,
,248,40.551143646240234,4.952953338623047,35.60087585449219,0.007246815599501133,-0.00993406306952238,8,,,
,251,32.919010162353516,4.2545671463012695,28.667142868041992,0.007276284042745829,-0.009976682253181934,8,,,
