lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
0.01,0,,,,,,,
,2,0.6735937595367432,0.6723518967628479,0.0012418866390362382,0,,,
,5,0.7406665682792664,0.7393104434013367,0.0013561532832682133,0,,,
,8,0.6825160384178162,0.6810559630393982,0.0014600602444261312,0,,,
,11,0.6751701831817627,0.6736063957214355,0.0015638082986697555,0,,,
,14,0.7230144739151001,0.7213329076766968,0.0016815750859677792,0,,,
,17,0.6581423282623291,0.6563935279846191,0.0017487781587988138,0,,,
,20,0.7278597354888916,0.7260419130325317,0.001817841432057321,0,,,
,23,0.7636623382568359,0.7617974281311035,0.0018649379489943385,0,,,
,26,0.7249212861061096,0.7230439186096191,0.0018773778574541211,0,,,
,29,0.6322804093360901,0.6303886771202087,0.0018917223205789924,0,,,
,31,,,,0,0.6946091651916504,0.6926993727684021,0.001909748767502606
0.01,32,,,,,,,
,32,0.6727646589279175,0.670854926109314,0.001909748767502606,1,,,
,35,0.7353188395500183,0.7333837151527405,0.0019351041410118341,1,,,
,38,0.6400579810142517,0.6381130218505859,0.001944943331182003,1,,,
,41,0.6753061413764954,0.6733358502388,0.0019702636636793613,1,,,
,44,0.689010500907898,0.686983585357666,0.0020269143860787153,1,,,
,47,0.6329160928726196,0.6308157444000244,0.0021003352012485266,1,,,
,50,0.7216811180114746,0.7194733023643494,0.0022078249603509903,1,,,
,53,0.6700959801673889,0.6678204536437988,0.002275531180202961,1,,,
,56,0.679712176322937,0.6773873567581177,0.002324796514585614,1,,,
,59,0.6748813390731812,0.6725332736968994,0.002348048146814108,1,,,
,62,0.707199215888977,0.7048399448394775,0.0023592975921928883,1,,,
,63,,,,1,0.689796507358551,0.6874376535415649,0.0023588845506310463
0.01,64,,,,,,,
,65,0.7166187167167664,0.7142657041549683,0.0023530321195721626,2,,,
,68,0.6928530335426331,0.6905280947685242,0.002324949251487851,2,,,
,71,0.6852927207946777,0.6830062866210938,0.002286456758156419,2,,,
,74,0.6755711436271667,0.6733138561248779,0.002257304498925805,2,,,
