lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,40.19156265258789,5.291010856628418,34.90402603149414,0.004982687067240477,-0.008457563817501068,0,,,
,5,36.802940368652344,5.412419319152832,31.39397430419922,0.005038631148636341,-0.008491664193570614,0,,,
,8,37.176963806152344,5.33933162689209,31.84105110168457,0.005109560210257769,-0.0085276635363698,0,,,
,11,39.440101623535156,4.635114669799805,34.80838394165039,0.005168403498828411,-0.008563323877751827,0,,,
,14,38.4214973449707,4.907858371734619,33.51702117919922,0.005212192889302969,-0.008595429360866547,0,,,
,17,36.119415283203125,4.824375152587891,31.298416137695312,0.005253481678664684,-0.008630350232124329,0,,,
,20,37.015228271484375,4.061097145080566,32.95750427246094,0.005297696217894554,-0.008669281378388405,0,,,
,23,40.830257415771484,4.379073619842529,36.45454788208008,0.005345996934920549,-0.008709578774869442,0,,,
,26,38.840126037597656,5.45592737197876,33.38754653930664,0.0053961812518537045,-0.00874631293118,0,,,
,29,38.692317962646484,5.895254135131836,32.800357818603516,0.005498224403709173,-0.008789136074483395,0,,,
,31,,,,,,0,39.112754821777344,4.97535514831543,34.140647888183594
0.01,32,,,,,,,,,
,32,40.24100112915039,4.9391889572143555,35.305057525634766,0.005589507054537535,-0.008836242370307446,1,,,
,35,37.75083923339844,5.3880295753479,32.36603546142578,0.005657547619193792,-0.008883655071258545,1,,,
,38,37.09968185424805,4.977018356323242,32.12588119506836,0.005722019821405411,-0.008936389349400997,1,,,
,41,37.32661819458008,4.668515682220459,32.66129684448242,0.00578721659258008,-0.008979860693216324,1,,,
,44,37.47958755493164,5.286994934082031,32.19575881958008,0.00584419583901763,-0.00900889839977026,1,,,
,47,38.59776306152344,5.017840385437012,33.58303451538086,0.005916276481002569,-0.009030995890498161,1,,,
,50,36.697322845458984,5.311318397521973,31.38907814025879,0.005974102765321732,-0.009049332700669765,1,,,
,53,37.81983184814453,5.0100483894348145,32.81282043457031,0.006037534214556217,-0.009073520079255104,1,,,
,56,36.246124267578125,4.970359802246094,31.27876853942871,0.006098038051277399,-0.009104123339056969,1,,,
,59,36.457611083984375,4.603723526000977,31.856840133666992,0.006189767271280289,-0.009142979048192501,1,,,
,62,36.90170669555664,4.556873321533203,32.347740173339844,0.0062764897011220455,-0.009181205183267593,1,,,
,63,,,,,,1,38.81111145019531,4.854961395263672,33.95903396606445
0.01,64,,,,,,,,,
,65,34.41997528076172,4.984646797180176,29.438203811645508,0.0063425577245652676,-0.009219697676599026,2,,,
,68,33.35139846801758,4.938078880310059,28.416156768798828,0.006422811653465033,-0.00926293432712555,2,,,
,71,38.90314865112305,4.896584510803223,34.009361267089844,0.006505508907139301,-0.009298883378505707,2,,,
,74,36.88790512084961,4.129816055297852,32.76087188720703,0.006544595118612051,-0.00932845938950777,2,,,
,77,36.46929931640625,4.404112339019775,32.06794738769531,0.006594293750822544,-0.009358103387057781,2,,,
,80,41.39900588989258,5.292337417602539,36.10939407348633,0.006651300471276045,-0.009382168762385845,2,,,
,83,39.39468002319336,4.875965118408203,34.521419525146484,0.006706611253321171,-0.009411296807229519,2,,,
,86,36.79817199707031,4.463207721710205,32.33766174316406,0.006745591294020414,-0.009441261179745197,2,,,
,89,36.42869567871094,4.714724540710449,31.716632843017578,0.006818312685936689,-0.009477882646024227,2,,,
,92,35.21439743041992,4.696444511413574,30.52057647705078,0.006890089716762304,-0.009515080600976944,2,,,
,95,37.2855224609375,4.2942657470703125,32.99383544921875,0.0069694556295871735,-0.009548480622470379,2,,,
,95,,,,,,2,38.62705612182617,4.74546480178833,33.88416290283203
0.01,96,,,,,,,,,
,98,39.87794494628906,5.013805389404297,34.86669158935547,0.007028155028820038,-0.009578215889632702,3,,,
,101,38.27872085571289,4.802543640136719,33.478729248046875,0.007051904685795307,-0.009605761617422104,3,,,
,104,32.75141143798828,5.045772552490234,27.70819664001465,0.007075571920722723,-0.0096333809196949,3,,,
,107,39.23848342895508,5.211920261383057,34.02909851074219,0.007127811200916767,-0.00966522004455328,3,,,
,110,40.926517486572266,4.796370506286621,36.132659912109375,0.007184349931776524,-0.009695704095065594,3,,,
,113,36.94171142578125,4.681819915771484,32.26237487792969,0.007234587799757719,-0.009720801375806332,3,,,
,116,30.451457977294922,5.178796768188477,25.275123596191406,0.007282373961061239,-0.009744723327457905,3,,,
,119,40.92976379394531,4.417075157165527,36.51512145996094,0.007334929890930653,-0.009770634584128857,3,,,
,122,34.42074966430664,4.691808700561523,29.731369018554688,0.007364335004240274,-0.009794934652745724,3,,,
,125,31.33504295349121,5.028874397277832,26.308568954467773,0.007424221374094486,-0.009825452230870724,3,,,
,127,,,,,,3,38.31010437011719,4.6749982833862305,33.63744354248047
0.01,128,,,,,,,,,
,128,40.81089782714844,4.4150896072387695,36.39814758300781,0.007520004641264677,-0.009858629666268826,4,,,
,131,35.4992790222168,4.532527446746826,30.969032287597656,0.007616871502250433,-0.009898539632558823,4,,,
,134,37.368927001953125,4.704958438873291,32.666194915771484,0.00771381426602602,-0.00994297955185175,4,,,
,137,41.44458770751953,4.1196370124816895,37.32714080810547,0.007797714322805405,-0.009988131932914257,4,,,
,140,38.22113800048828,4.87893009185791,33.344356536865234,0.007869775407016277,-0.010018791072070599,4,,,
,143,42.081634521484375,4.612994194030762,37.47075653076172,0.007925364188849926,-0.010043038986623287,4,,,
,146,33.79248809814453,4.602528095245361,29.19208335876465,0.007933645509183407,-0.010059565305709839,4,,,
,149,38.56940460205078,4.437114715576172,34.1343994140625,0.007971446961164474,-0.010082594119012356,4,,,
,152,32.6539192199707,4.4758124351501465,28.18020248413086,0.008013135753571987,-0.010109580121934414,4,,,
,155,39.599761962890625,4.809267044067383,34.79255294799805,0.008071289397776127,-0.01013226993381977,4,,,
,158,35.035648345947266,5.650801658630371,29.386871337890625,0.008127069100737572,-0.010150025598704815,4,,,
,159,,,,,,4,38.055213928222656,4.609251976013184,33.44795227050781
0.01,160,,,,,,,,,
,161,33.870361328125,4.584388732910156,29.287952423095703,0.008186130784451962,-0.010164412669837475,5,,,
,164,32.08654022216797,4.793345928192139,27.295135498046875,0.008238028734922409,-0.010179559700191021,5,,,
,167,41.629005432128906,4.861604690551758,36.769309997558594,0.008282925002276897,-0.010187915526330471,5,,,
,170,36.97954559326172,4.5868096351623535,32.394615173339844,0.008328020572662354,-0.010206972248852253,5,,,
,173,35.41819381713867,3.7116734981536865,31.708372116088867,0.008375253528356552,-0.010229095816612244,5,,,
,176,38.19107437133789,4.203603744506836,33.989280700683594,0.008443189784884453,-0.010252612642943859,5,,,
,179,37.44713592529297,4.824400901794434,32.6245231628418,0.00849316455423832,-0.010279702953994274,5,,,
,182,36.82278823852539,4.910846710205078,31.913713455200195,0.008531725965440273,-0.010306536220014095,5,,,
,185,37.7115478515625,5.21139669418335,32.501922607421875,0.008556779474020004,-0.01032631192356348,5,,,
,188,40.20515441894531,4.501627445220947,35.70528030395508,0.008596465922892094,-0.010353854857385159,5,,,
,191,34.616825103759766,4.022283554077148,30.596271514892578,0.008655187673866749,-0.010384495370090008,5,,,
,191,,,,,,5,37.89665603637695,4.543637275695801,33.354732513427734
0.01,192,,,,,,,,,
,194,39.4886360168457,5.065954208374023,34.42436218261719,0.008735474199056625,-0.010417700745165348,6,,,
,197,28.702241897583008,4.631069183349609,24.072797775268555,0.008824646472930908,-0.010450351983308792,6,,,
,200,32.2365837097168,4.629117965698242,27.60902976989746,0.008912480436265469,-0.010474572889506817,6,,,
,203,30.161832809448242,4.178696632385254,25.984636306762695,0.008999048732221127,-0.01049970556050539,6,,,
,206,39.09403610229492,4.224228858947754,34.871238708496094,0.009095626883208752,-0.010526323691010475,6,,,
,209,33.35719680786133,4.691235542297363,28.667343139648438,0.009172125719487667,-0.010550742037594318,6,,,
,212,36.49842071533203,3.824921131134033,32.674842834472656,0.009238495491445065,-0.010580993257462978,6,,,
,215,37.03566360473633,4.971409797668457,32.065589904785156,0.00926912110298872,-0.010606486350297928,6,,,
,218,39.537841796875,4.578184127807617,34.96100616455078,0.009278899058699608,-0.010628943331539631,6,,,
,221,36.36982345581055,4.3479413986206055,32.02324295043945,0.009290490299463272,-0.010649051517248154,6,,,
,223,,,,,,6,37.58042907714844,4.5170674324035645,33.064727783203125
0.01,224,,,,,,,,,
,224,34.48435974121094,4.331107139587402,30.15461540222168,0.009297272190451622,-0.010660017840564251,7,,,
,227,27.652402877807617,3.8549017906188965,23.798856735229492,0.00930654164403677,-0.010661833919584751,7,,,
,230,39.61763381958008,4.654034614562988,34.964942932128906,0.009325770661234856,-0.010669713839888573,7,,,
,233,29.947534561157227,4.778030872344971,25.170862197875977,0.009330305270850658,-0.01068785972893238,7,,,
,236,33.3192253112793,4.60231351852417,28.71826934814453,0.009351527318358421,-0.010707259178161621,7,,,
,239,34.855587005615234,5.099684715270996,29.757230758666992,0.009399409405887127,-0.010728451423346996,7,,,
