lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
,98,0.6421322822570801,0.6403051614761353,0.0018271117005497217,3,,,
,101,0.6638716459274292,0.6620025038719177,0.0018691294826567173,3,,,
,104,0.7183820605278015,0.7164781093597412,0.0019039310282096267,3,,,
,107,0.6998438835144043,0.6979161500930786,0.0019277416868135333,3,,,
,110,0.6924754977226257,0.6905276775360107,0.001947845215909183,3,,,
,113,0.6611409783363342,0.6591634750366211,0.0019774949178099632,3,,,
,116,0.7202213406562805,0.7182203531265259,0.0020010070875287056,3,,,
,119,0.6090671420097351,0.6070495843887329,0.00201756926253438,3,,,
,122,0.6522936224937439,0.650251567363739,0.0020420316141098738,3,,,
,125,0.7049577236175537,0.7028763294219971,0.002081377198919654,3,,,
,127,,,,3,0.6821638941764832,0.6800657510757446,0.0020982124842703342
0.01,128,,,,,,,
,128,0.6326644420623779,0.6305662393569946,0.0020982124842703342,4,,,
,131,0.6711828708648682,0.6690338850021362,0.002148988423869014,4,,,
,134,0.6573584079742432,0.6551674604415894,0.002190950093790889,4,,,
,137,0.6814584136009216,0.6792284250259399,0.002230014419183135,4,,,
,140,0.6791419386863708,0.6768800020217896,0.0022619569208472967,4,,,
,143,0.7236558794975281,0.7213665843009949,0.002289288677275181,4,,,
,146,0.6419724225997925,0.6396622657775879,0.002310137962922454,4,,,
,149,0.548866331577301,0.5465342998504639,0.0023320072796195745,4,,,
,152,0.7416309118270874,0.7392652034759521,0.0023656943812966347,4,,,
,155,0.7169194221496582,0.7145380973815918,0.0023813131265342236,4,,,
,158,0.6745161414146423,0.6721160411834717,0.0024001228157430887,4,,,
,159,,,,4,0.6800986528396606,0.6776819825172424,0.002416604431346059
0.01,160,,,,,,,
,161,0.6352472305297852,0.6328217387199402,0.0024254650343209505,5,,,
,164,0.6888855695724487,0.686428427696228,0.0024571618996560574,5,,,
,167,0.6043323874473572,0.6018505096435547,0.0024819017853587866,5,,,
,170,0.6291100382804871,0.6265876889228821,0.002522330265492201,5,,,
,173,0.7310447692871094,0.7284864783287048,0.0025582904927432537,5,,,
,176,0.704113245010376,0.7015405893325806,0.002572632860392332,5,,,
,179,0.6163638234138489,0.6137818694114685,0.002581940731033683,5,,,
,182,0.6889722943305969,0.6863669157028198,0.0026053518522530794,5,,,
,185,0.6515545845031738,0.6489343643188477,0.0026202111039310694,5,,,
,188,0.6342291235923767,0.6315868496894836,0.002642278093844652,5,,,
,191,0.6719415783882141,0.669273316860199,0.0026682731695473194,5,,,
,191,,,,5,0.6791790723800659,0.6765033602714539,0.0026756839361041784
0.01,192,,,,,,,
,194,0.6608710289001465,0.6581775546073914,0.0026934861671179533,6,,,
,197,0.6582379341125488,0.655516505241394,0.0027214516885578632,6,,,
,200,0.6165258288383484,0.6137751340866089,0.0027507112827152014,6,,,
,203,0.5758950114250183,0.573108971118927,0.0027860617265105247,6,,,
,206,0.6264113187789917,0.6235858201980591,0.0028255244251340628,6,,,
,209,0.7194857597351074,0.716619610786438,0.0028661778196692467,6,,,
,212,0.6717275381088257,0.6688306331634521,0.0028969065751880407,6,,,
,215,0.7453417181968689,0.7424221038818359,0.0029196005780249834,6,,,
,218,0.6933596134185791,0.690424919128418,0.0029347240924835205,6,,,
,221,0.7451581954956055,0.7422112226486206,0.002946944674476981,6,,,
,223,,,,6,0.6799625158309937,0.677007257938385,0.002955229487270117
0.01,224,,,,,,,
,224,0.6317418217658997,0.628786563873291,0.002955229254439473,7,,,
,227,0.677017867565155,0.6740388870239258,0.0029789628461003304,7,,,
,230,0.706838071346283,0.7038492560386658,0.0029888253193348646,7,,,
,233,0.6567601561546326,0.6537720561027527,0.0029880874790251255,7,,,
,236,0.6255897283554077,0.62258380651474,0.0030059346463531256,7,,,
,239,0.629392683506012,0.6263633966445923,0.0030292754527181387,7,,,
,242,0.6191146373748779,0.6160610914230347,0.0030535757541656494,7,,,
,245,0.6417202949523926,0.6386432647705078,0.0030770357698202133,7,,,
,248,0.6250020861625671,0.6219013929367065,0.00310071581043303,7,,,
,251,0.6403610110282898,0.637237548828125,0.003123458009213209,7,,,
,254,0.5907771587371826,0.5876333117485046,0.00314386747777462,7,,,
,255,,,,7,0.6759604215621948,0.6727986931800842,0.003161731408908963
0.01,256,,,,,,,
,257,0.6942149996757507,0.6910489201545715,0.0031660646200180054,8,,,
,260,0.6277654767036438,0.6245933175086975,0.0031721647828817368,8,,,
,263,0.7016545534133911,0.6984593272209167,0.0031952373683452606,8,,,
,266,0.6807873249053955,0.6775710582733154,0.0032162400893867016,8,,,
,269,0.6296837329864502,0.626461386680603,0.0032223539892584085,8,,,
,272,0.6239535808563232,0.6207144856452942,0.0032391047570854425,8,,,
,275,0.6036112308502197,0.6003583669662476,0.003252878086641431,8,,,
,278,0.6683481931686401,0.6650668978691101,0.003281273180618882,8,,,
,281,0.6104068160057068,0.6071001291275024,0.003306698752567172,8,,,
,284,0.7351933717727661,0.7318590879440308,0.0033342924434691668,8,,,
,287,0.5684249997138977,0.5650625824928284,0.0033624155912548304,8,,,
,287,,,,8,0.6784701347351074,0.6750946640968323,0.0033754429314285517
0.01,288,,,,,,,
,290,0.6869627833366394,0.6835615038871765,0.0034012768883258104,9,,,
,293,0.7096250057220459,0.7061752080917358,0.003449804615229368,9,,,
,296,0.7000234127044678,0.6965535879135132,0.003469814546406269,9,,,
,299,0.5816175937652588,0.5781264305114746,0.00349115370772779,9,,,
,302,0.6594744920730591,0.6559745073318481,0.003500000573694706,9,,,
,305,0.7499943971633911,0.7464776635169983,0.0035167348105460405,9,,,
,308,0.566412091255188,0.562895655632019,0.0035164253786206245,9,,,
,311,0.5825705528259277,0.5790466070175171,0.003523916471749544,9,,,
,314,0.6748121380805969,0.6712533235549927,0.0035588413011282682,9,,,
,317,0.553338348865509,0.5497599840164185,0.003578382544219494,9,,,
,319,,,,9,0.6786931753158569,0.675087034702301,0.0036061324644833803
