lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
0.01,0,,,,,,,
,2,0.6829022765159607,0.6815320253372192,0.001370276790112257,0,,,
,5,0.7039771676063538,0.7026662230491638,0.0013109580613672733,0,,,
,8,0.6730995178222656,0.6718059778213501,0.0012935549020767212,0,,,
,11,0.6935287117958069,0.6921993494033813,0.0013293653028085828,0,,,
,14,0.6947640180587769,0.6934584379196167,0.0013055658200755715,0,,,
,17,0.6866406798362732,0.6853345632553101,0.0013060994679108262,0,,,
,20,0.6836718320846558,0.6823484301567078,0.0013234002981334925,0,,,
,23,0.6959428191184998,0.6946046948432922,0.0013381334720179439,0,,,
,26,0.6954249143600464,0.6940770149230957,0.0013479162007570267,0,,,
,29,0.6292360424995422,0.6278917789459229,0.001344272750429809,0,,,
,31,,,,0,0.7039125561714172,0.7025559544563293,0.0013566201087087393
0.01,32,,,,,,,
,32,0.6737954020500183,0.6724388003349304,0.0013566201087087393,1,,,
,35,0.7015300393104553,0.7001523971557617,0.0013776154955849051,1,,,
,38,0.6738373637199402,0.672448992729187,0.0013883535284548998,1,,,
,41,0.6610816717147827,0.6596943140029907,0.0013873568968847394,1,,,
,44,0.6636151075363159,0.6622008085250854,0.0014142931904643774,1,,,
,47,0.6817355155944824,0.6802923083305359,0.0014432191383093596,1,,,
,50,0.697191059589386,0.6957123875617981,0.001478648860938847,1,,,
,53,0.6386188268661499,0.6371085047721863,0.0015102941542863846,1,,,
,56,0.6448122262954712,0.6432764530181885,0.001535800052806735,1,,,
,59,0.6724839210510254,0.6709485054016113,0.0015354081988334656,1,,,
,62,0.6521480679512024,0.6506127119064331,0.0015353374183177948,1,,,
,63,,,,1,0.7051569223403931,0.7036134004592896,0.001543548540212214
0.01,64,,,,,,,
,65,0.707351803779602,0.7058073282241821,0.0015444966265931726,2,,,
,68,0.6940242052078247,0.6924759149551392,0.0015482656890526414,2,,,
,71,0.6694958806037903,0.667955756187439,0.0015401007840409875,2,,,
,74,0.6567403674125671,0.6551927328109741,0.0015476305270567536,2,,,
,77,0.6830705404281616,0.6815112829208374,0.0015592804411426187,2,,,
,80,0.6916280388832092,0.6900453567504883,0.001582707860507071,2,,,
,83,0.6867092251777649,0.6851176023483276,0.0015915937256067991,2,,,
,86,0.652409017086029,0.6508055925369263,0.001603431417606771,2,,,
,89,0.6535192728042603,0.6519027352333069,0.001616563182324171,2,,,
,92,0.6684606075286865,0.6668291091918945,0.0016315251123160124,2,,,
,95,0.7253717184066772,0.7237087488174438,0.0016629858873784542,2,,,
,95,,,,2,0.7032976150512695,0.7016269564628601,0.0016707350732758641
0.01,96,,,,,,,
,98,0.6831008195877075,0.6813967227935791,0.0017040910897776484,3,,,
,101,0.7341371178627014,0.7323968410491943,0.0017402542289346457,3,,,
,104,0.7019922733306885,0.7002323269844055,0.001759941689670086,3,,,
,107,0.6216413378715515,0.6198570132255554,0.0017842965899035335,3,,,
,110,0.6743384003639221,0.6725132465362549,0.0018251711735501885,3,,,
,113,0.5790238976478577,0.5771585702896118,0.001865321770310402,3,,,
,116,0.7137309312820435,0.7118141055107117,0.001916834618896246,3,,,
,119,0.6392964720726013,0.6373342275619507,0.0019622333347797394,3,,,
,122,0.6884894967079163,0.6864762306213379,0.0020132435020059347,3,,,
,125,0.7126332521438599,0.7105697393417358,0.002063528634607792,3,,,
,127,,,,3,0.7022555470466614,0.700164794921875,0.002090784488245845
0.01,128,,,,,,,
,128,0.6666361689567566,0.6645453572273254,0.002090784488245845,4,,,
,131,0.6127471923828125,0.6106225252151489,0.002124660648405552,4,,,
,134,0.6942982077598572,0.6921322345733643,0.002165981102734804,4,,,
,137,0.640601634979248,0.638398289680481,0.0022033704444766045,4,,,
,140,0.688887357711792,0.6866521835327148,0.0022351916413754225,4,,,
,143,0.6346356868743896,0.6323814988136292,0.002254180144518614,4,,,
,146,0.7006747126579285,0.6983903646469116,0.002284363843500614,4,,,
,149,0.6817364692687988,0.6794216632843018,0.0023148299660533667,4,,,
,152,0.6578096747398376,0.6554560661315918,0.0023535925429314375,4,,,
,155,0.6899005174636841,0.687498927116394,0.0024016140960156918,4,,,
,158,0.6692231893539429,0.6667948961257935,0.0024282701779156923,4,,,
,159,,,,4,0.7023710012435913,0.6999257206916809,0.0024452735669910908
0.01,160,,,,,,,
,161,0.7080715894699097,0.705615758895874,0.0024558468721807003,5,,,
,164,0.6744904518127441,0.6720026135444641,0.002487840363755822,5,,,
,167,0.656855583190918,0.6543512940406799,0.002504318952560425,5,,,
,170,0.6798644065856934,0.6773320436477661,0.0025323419831693172,5,,,
,173,0.6832932233810425,0.6807280778884888,0.0025651301257312298,5,,,
,176,0.6570038199424744,0.6544065475463867,0.002597292885184288,5,,,
,179,0.6519221663475037,0.6492966413497925,0.0026255538687109947,5,,,
,182,0.6416148543357849,0.6389679908752441,0.0026468602009117603,5,,,
,185,0.6235246062278748,0.6208565831184387,0.002667994936928153,5,,,
,188,0.6146988868713379,0.6120071411132812,0.0026917196810245514,5,,,
,191,0.6690703630447388,0.6663517951965332,0.0027185396756976843,5,,,
,191,,,,5,0.7029509544372559,0.7002214789390564,0.002729547442868352
0.01,192,,,,,,,
,194,0.6632611155509949,0.6605128049850464,0.00274831079877913,6,,,
,197,0.6163493990898132,0.6135699152946472,0.0027794830966740847,6,,,
,200,0.6095286011695862,0.6067150831222534,0.002813525963574648,6,,,
,203,0.6197147369384766,0.616828441619873,0.0028862988110631704,6,,,
,206,0.6129122972488403,0.6099676489830017,0.002944628242403269,6,,,
,209,0.7359687089920044,0.7329963445663452,0.0029723774641752243,6,,,
,212,0.6346027851104736,0.6316149234771729,0.0029878749046474695,6,,,
,215,0.6020948886871338,0.5990977883338928,0.0029971019830554724,6,,,
,218,0.673210084438324,0.6701911687850952,0.0030189102981239557,6,,,
,221,0.6591747403144836,0.6561263203620911,0.003048412501811981,6,,,
,223,,,,6,0.7013571262359619,0.6982849836349487,0.0030720506329089403
0.01,224,,,,,,,
,224,0.6336016654968262,0.6305296421051025,0.0030720504000782967,7,,,
,227,0.653333842754364,0.650246798992157,0.003087070770561695,7,,,
,230,0.5823877453804016,0.5792743563652039,0.003113396931439638,7,,,
,233,0.6996622085571289,0.6965206861495972,0.0031415012199431658,7,,,
,236,0.7626241445541382,0.7594658732414246,0.003158300183713436,7,,,
,239,0.6361054182052612,0.6329323649406433,0.003173024393618107,7,,,
,242,0.682820200920105,0.679633617401123,0.003186596790328622,7,,,
,245,0.7584940195083618,0.7552832365036011,0.003210790455341339,7,,,
,248,0.590867280960083,0.5876537561416626,0.0032135332003235817,7,,,
,251,0.6456023454666138,0.6423724889755249,0.0032298702280968428,7,,,
,254,0.6429042816162109,0.6396381855010986,0.00326610472984612,7,,,
,255,,,,7,0.7016890048980713,0.6983994841575623,0.003289440181106329
0.01,256,,,,,,,
,257,0.6952500939369202,0.691943883895874,0.0033061986323446035,8,,,
,260,0.5770214200019836,0.5736851096153259,0.003336323658004403,8,,,
,263,0.6352636218070984,0.6318857669830322,0.0033778338693082333,8,,,
,266,0.7089349627494812,0.7055217027664185,0.0034132329747080803,8,,,
,269,0.697626531124115,0.6941691040992737,0.0034573995508253574,8,,,
,272,0.6765790581703186,0.6730930209159851,0.0034860309679061174,8,,,
,275,0.5815708637237549,0.5780547857284546,0.0035160942934453487,8,,,
,278,0.6543479561805725,0.6507999300956726,0.0035480186343193054,8,,,
,281,0.755453884601593,0.7518699169158936,0.0035839644260704517,8,,,
,284,0.6474660038948059,0.6438630819320679,0.003602943615987897,8,,,
,287,0.6444249153137207,0.640813946723938,0.003610954387113452,8,,,
,287,,,,8,0.7023200988769531,0.6987049579620361,0.003615060355514288
0.01,288,,,,,,,
,290,0.6211371421813965,0.6175068616867065,0.0036302905064076185,9,,,
,293,0.7189127206802368,0.7152712345123291,0.0036414633505046368,9,,,
,296,0.6290080547332764,0.6253492832183838,0.0036587598733603954,9,,,
,299,0.607645571231842,0.6039615869522095,0.003683997318148613,9,,,
,302,0.623780369758606,0.6200677752494812,0.003712578909471631,9,,,
,305,0.5870371460914612,0.5832924842834473,0.003744688583537936,9,,,
,308,0.6543207168579102,0.6505401134490967,0.0037806155160069466,9,,,
,311,0.6438215970993042,0.640003502368927,0.003818104276433587,9,,,
,314,0.6574463844299316,0.6535978317260742,0.0038485615514218807,9,,,
,317,0.7111212015151978,0.7072559595108032,0.0038652392104268074,9,,,
,319,,,,9,0.7012649774551392,0.6973804235458374,0.003884617006406188
