lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
0.01,0,,,,,,,
,2,0.7417101263999939,0.7395341992378235,0.002175954869017005,0,,,
,5,0.7082605361938477,0.7062243223190308,0.0020362320356070995,0,,,
,8,0.6606753468513489,0.658806562423706,0.001868790597654879,0,,,
,11,0.6599997878074646,0.6582969427108765,0.001702818088233471,0,,,
,14,0.7104946374893188,0.7089228630065918,0.0015717680798843503,0,,,
,17,0.6906226277351379,0.689186692237854,0.0014359330525621772,0,,,
,20,0.7007757425308228,0.6994614601135254,0.0013142589014023542,0,,,
,23,0.7112024426460266,0.7100185751914978,0.0011838742066174746,0,,,
,26,0.7455925941467285,0.7445262670516968,0.0010663470020517707,0,,,
,29,0.6577146649360657,0.6567212343215942,0.000993426307104528,0,,,
,31,,,,0,0.6791688799858093,0.6782249212265015,0.0009439968853257596
0.01,32,,,,,,,
,32,0.70870441198349,0.7077603936195374,0.0009439968853257596,1,,,
,35,0.7025927901268005,0.7016667127609253,0.000926094246096909,1,,,
,38,0.6705297827720642,0.6696066856384277,0.0009231190197169781,1,,,
,41,0.6956270933151245,0.6946671605110168,0.0009599594632163644,1,,,
,44,0.6957116723060608,0.6947320699691772,0.000979623175226152,1,,,
,47,0.6885235905647278,0.6875416040420532,0.0009819857077673078,1,,,
,50,0.6918843984603882,0.6908822059631348,0.001002194476313889,1,,,
,53,0.6185217499732971,0.6175189018249512,0.0010028232354670763,1,,,
,56,0.6718170046806335,0.6708285808563232,0.0009884419851005077,1,,,
,59,0.6801310181617737,0.679125189781189,0.0010058234911412,1,,,
,62,0.687811017036438,0.6867879629135132,0.001023080782033503,1,,,
,63,,,,1,0.6844651699066162,0.6834339499473572,0.0010312031954526901
0.01,64,,,,,,,
,65,0.6622216105461121,0.6611843109130859,0.001037281472235918,2,,,
,68,0.6434478759765625,0.642400860786438,0.0010470337001606822,2,,,
,71,0.6924819350242615,0.6914281249046326,0.0010538165224716067,2,,,
,74,0.7040393948554993,0.7029603719711304,0.0010790140368044376,2,,,
,77,0.7219175100326538,0.7208102941513062,0.0011072296183556318,2,,,
,80,0.697920024394989,0.6967997550964355,0.0011202850146219134,2,,,
,83,0.6857657432556152,0.6846356391906738,0.0011300757760182023,2,,,
,86,0.6263296604156494,0.6251946687698364,0.0011349876876920462,2,,,
,89,0.6864458918571472,0.6853026151657104,0.0011432497994974256,2,,,
,92,0.743448793888092,0.7423043847084045,0.0011443980038166046,2,,,
,95,0.7064101696014404,0.7052658796310425,0.0011442669201642275,2,,,
,95,,,,2,0.6825596690177917,0.6814130544662476,0.0011466833529993892
0.01,96,,,,,,,
,98,0.6799044013023376,0.678749680519104,0.0011547080939635634,3,,,
,101,0.7057809829711914,0.7046115398406982,0.001169447205029428,3,,,
,104,0.643675684928894,0.6424900889396667,0.0011855890043079853,3,,,
,107,0.6973494291305542,0.6961443424224854,0.0012051023077219725,3,,,
,110,0.6407985091209412,0.6395882964134216,0.0012101911706849933,3,,,
,113,0.6788751482963562,0.6776623725891113,0.0012127482332289219,3,,,
,116,0.7168207764625549,0.715607762336731,0.0012130143586546183,3,,,
,119,0.6614518165588379,0.6602362394332886,0.0012155488366261125,3,,,
,122,0.7299831509590149,0.7287424802780151,0.001240680692717433,3,,,
,125,0.6727944016456604,0.6715363264083862,0.0012580797774717212,3,,,
,127,,,,3,0.6824830174446106,0.6812036633491516,0.0012793379137292504
0.01,128,,,,,,,
,128,0.7197948098182678,0.7185154557228088,0.0012793377973139286,4,,,
,131,0.7320525646209717,0.7307614088058472,0.00129114487208426,4,,,
,134,0.6704123020172119,0.6691049337387085,0.0013073690934106708,4,,,
,137,0.6760227084159851,0.6746950745582581,0.0013276627287268639,4,,,
,140,0.6846616864204407,0.6833117008209229,0.0013499653432518244,4,,,
,143,0.7109115123748779,0.7095394134521484,0.0013721060240641236,4,,,
,146,0.6931688785552979,0.6917771697044373,0.0013917332980781794,4,,,
,149,0.7358397841453552,0.7344277501106262,0.0014120128471404314,4,,,
,152,0.6459769606590271,0.6445457935333252,0.0014311854029074311,4,,,
,155,0.6602969765663147,0.6588485836982727,0.0014483813429251313,4,,,
,158,0.6678451299667358,0.666377604007721,0.001467531779780984,4,,,
,159,,,,4,0.6817106008529663,0.6802389621734619,0.0014716987498104572
0.001,160,,,,,,,
,161,0.6908169388771057,0.6893450021743774,0.0014719268074259162,5,,,
,164,0.6531872749328613,0.6517162919044495,0.0014709848910570145,5,,,
,167,0.7149488925933838,0.7134792804718018,0.0014696363359689713,5,,,
,170,0.671010434627533,0.6695411205291748,0.0014693127013742924,5,,,
,173,0.6285020112991333,0.6270314455032349,0.0014705490320920944,5,,,
,176,0.696684718132019,0.6952106952667236,0.001474018325097859,5,,,
,179,0.6479018926620483,0.6464269161224365,0.0014750026166439056,5,,,
,182,0.6909592747688293,0.6894814968109131,0.001477766432799399,5,,,
,185,0.6962971687316895,0.6948187351226807,0.0014784293016418815,5,,,
,188,0.6224697232246399,0.6209896206855774,0.001480073551647365,5,,,
,191,0.6958869695663452,0.694406270980835,0.0014806919498369098,5,,,
,191,,,,5,0.6811646223068237,0.6796838641166687,0.0014806902036070824
0.001,192,,,,,,,
,194,0.6880196928977966,0.6865384578704834,0.0014812558656558394,6,,,
,197,0.6532703638076782,0.6517904996871948,0.0014798524789512157,6,,,
,200,0.6519116163253784,0.6504315137863159,0.0014801142970100045,6,,,
,203,0.6524714231491089,0.6509926915168762,0.0014787056716158986,6,,,
,206,0.7236833572387695,0.7222050428390503,0.001478291000239551,6,,,
,209,0.6472129225730896,0.6457334756851196,0.0014794764574617147,6,,,
,212,0.6801369190216064,0.6786534786224365,0.0014834633329883218,6,,,
,215,0.6622855067253113,0.660799503326416,0.0014860049122944474,6,,,
,218,0.6778814196586609,0.6763899326324463,0.0014915026258677244,6,,,
,221,0.6594037413597107,0.6579074859619141,0.0014962527202442288,6,,,
,223,,,,6,0.681056022644043,0.679557204246521,0.0014987931353971362
0.001,224,,,,,,,
,224,0.669689416885376,0.668190598487854,0.0014987930189818144,7,,,
,227,0.7180156707763672,0.7165167331695557,0.0014989355113357306,7,,,
,230,0.6221418976783752,0.6206422448158264,0.0014996582176536322,7,,,
,233,0.6755196452140808,0.6740162968635559,0.0015033518429845572,7,,,
,236,0.722717821598053,0.72121262550354,0.0015052050584927201,7,,,
,239,0.734889030456543,0.7333849668502808,0.0015040814178064466,7,,,
,242,0.6874698996543884,0.6859630346298218,0.0015068869106471539,7,,,
,245,0.6857432723045349,0.6842349767684937,0.001508271787315607,7,,,
,248,0.6611207723617554,0.6596102714538574,0.0015104947378858924,7,,,
,251,0.7060348987579346,0.7045214176177979,0.0015134941786527634,7,,,
,254,0.5810656547546387,0.5795514583587646,0.001514183939434588,7,,,
,255,,,,7,0.6806138157844543,0.6790983080863953,0.001515439129434526
0.001,256,,,,,,,
,257,0.6708734035491943,0.6693578958511353,0.0015155188739299774,8,,,
,260,0.683253824710846,0.6817359924316406,0.0015178206376731396,8,,,
,263,0.6628159284591675,0.6612973213195801,0.0015185896772891283,8,,,
,266,0.655062735080719,0.6535437107086182,0.0015190051635727286,8,,,
,269,0.6485293507575989,0.6470099687576294,0.001519400393590331,8,,,
,272,0.6740903258323669,0.6725702285766602,0.0015201026108115911,8,,,
,275,0.7209569811820984,0.719436526298523,0.0015204321825876832,8,,,
,278,0.7859432697296143,0.7844220995903015,0.0015211777063086629,8,,,
,281,0.6471301317214966,0.6456072330474854,0.0015229129930958152,8,,,
,284,0.6312428116798401,0.6297181844711304,0.0015246407128870487,8,,,
,287,0.6834412813186646,0.6819150447845459,0.0015262383967638016,8,,,
,287,,,,8,0.6804704666137695,0.678943932056427,0.001526513253338635
0.0001,288,,,,,,,
,290,0.7102885246276855,0.708761990070343,0.0015265176771208644,9,,,
,293,0.6796157956123352,0.6780893802642822,0.0015263870591297746,9,,,
,296,0.6583384275436401,0.656812310218811,0.0015261140652000904,9,,,
,299,0.785959005355835,0.7844327688217163,0.0015262430533766747,9,,,
,302,0.6230107545852661,0.621484637260437,0.0015260962536558509,9,,,
,305,0.6710433959960938,0.6695173978805542,0.0015260175568982959,9,,,
,308,0.6789841651916504,0.6774579882621765,0.001526195090264082,9,,,
,311,0.6512663960456848,0.6497401595115662,0.0015262413071468472,9,,,
,314,0.7380560040473938,0.7365294694900513,0.0015265601687133312,9,,,
,317,0.6398211121559143,0.6382942199707031,0.0015269189607352018,9,,,
,319,,,,9,0.6804704666137695,0.678943395614624,0.0015271027805283666
