lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
0.01,0,,,,,,,
,2,0.7077867984771729,0.7058112621307373,0.001975534250959754,0,,,
,5,0.7015048861503601,0.6996705532073975,0.0018343417905271053,0,,,
,8,0.7090389132499695,0.7073185443878174,0.0017203936586156487,0,,,
,11,0.7022956013679504,0.700689435005188,0.001606172532774508,0,,,
,14,0.6996588706970215,0.6981135010719299,0.0015453703235834837,0,,,
,17,0.698476254940033,0.6969748735427856,0.001501360209658742,0,,,
,20,0.6956872940063477,0.6942224502563477,0.001464863191358745,0,,,
,23,0.6932781934738159,0.6918389201164246,0.001439292449504137,0,,,
,26,0.7149109244346619,0.7134972214698792,0.0014136780519038439,0,,,
,29,0.6999074220657349,0.6985360383987427,0.0013713609660044312,0,,,
,31,,,,0,0.6981897950172424,0.6968589425086975,0.001330766943283379
0.01,32,,,,,,,
,32,0.699830949306488,0.6985001564025879,0.0013307668268680573,1,,,
,35,0.6820846796035767,0.68079674243927,0.0012879278510808945,1,,,
,38,0.7020210027694702,0.7007795572280884,0.0012414574157446623,1,,,
,41,0.6758342385292053,0.6746467351913452,0.0011874781921505928,1,,,
,44,0.6934656500816345,0.6923170685768127,0.0011485674185678363,1,,,
,47,0.7245495915412903,0.7234359979629517,0.0011135718086734414,1,,,
,50,0.7006083130836487,0.6995313167572021,0.00107698910869658,1,,,
,53,0.6799656748771667,0.6788913011550903,0.001074360916391015,1,,,
,56,0.6930414438247681,0.691952109336853,0.0010893488069996238,1,,,
,59,0.6953787207603455,0.6942740678787231,0.0011046661529690027,1,,,
,62,0.674462080001831,0.6733593344688416,0.0011027681175619364,1,,,
,63,,,,1,0.6944989562034607,0.6933911442756653,0.0011077355593442917
0.01,64,,,,,,,
,65,0.6808095574378967,0.6796920299530029,0.001117553561925888,2,,,
,68,0.665863573551178,0.6647071838378906,0.001156390062533319,2,,,
,71,0.6914514899253845,0.6902514100074768,0.001200106111355126,2,,,
,74,0.6832524538040161,0.6820153594017029,0.0012370840413495898,2,,,
,77,0.6672228574752808,0.6659510135650635,0.0012718422804027796,2,,,
,80,0.67964106798172,0.6783550381660461,0.0012860149145126343,2,,,
,83,0.7195491194725037,0.718258798122406,0.0012903389288112521,2,,,
,86,0.6901394724845886,0.688819408416748,0.0013200663961470127,2,,,
,89,0.6886820197105408,0.6873346567153931,0.0013473725412040949,2,,,
,92,0.7062865495681763,0.7049187421798706,0.001367833698168397,2,,,
,95,0.6941342353820801,0.6927329897880554,0.0014012440806254745,2,,,
,95,,,,2,0.6927652359008789,0.6913578510284424,0.0014073386555537581
0.01,96,,,,,,,
,98,0.7023441195487976,0.7009239196777344,0.0014201708836480975,3,,,
,101,0.6720870137214661,0.6706117987632751,0.0014752240385860205,3,,,
,104,0.7120268940925598,0.7104865312576294,0.0015403751749545336,3,,,
,107,0.7033563852310181,0.7017629146575928,0.0015934999100863934,3,,,
,110,0.664194643497467,0.6625398397445679,0.0016548042185604572,3,,,
,113,0.7044015526771545,0.7026737928390503,0.0017277401639148593,3,,,
,116,0.6919079422950745,0.6901171207427979,0.0017908248119056225,3,,,
,119,0.6584022641181946,0.656556248664856,0.0018460319843143225,3,,,
,122,0.6732814311981201,0.6713850498199463,0.0018963776528835297,3,,,
,125,0.6809359788894653,0.6790041923522949,0.0019318138947710395,3,,,
,127,,,,3,0.6837738156318665,0.6817861795425415,0.001987665193155408
0.01,128,,,,,,,
,128,0.6529644727706909,0.650976836681366,0.001987665193155408,4,,,
,131,0.664828896522522,0.6627735495567322,0.002055337419733405,4,,,
,134,0.7031963467597961,0.7010817527770996,0.0021145970094949007,4,,,
,137,0.6910596489906311,0.68889319896698,0.0021664490923285484,4,,,
,140,0.6732367873191833,0.6710150837898254,0.0022216865327209234,4,,,
,143,0.6943513751029968,0.692065417766571,0.002285938709974289,4,,,
,146,0.6440813541412354,0.6417304277420044,0.0023509396705776453,4,,,
,149,0.6699888110160828,0.6675708293914795,0.0024179539177566767,4,,,
,152,0.6511125564575195,0.6486443281173706,0.0024682441726326942,4,,,
,155,0.6962569952011108,0.6937506198883057,0.0025063531938940287,4,,,
,158,0.7065474987030029,0.7040159702301025,0.0025315554812550545,4,,,
,159,,,,4,0.6875188946723938,0.6849648952484131,0.002553935395553708
0.01,160,,,,,,,
,161,0.6347514390945435,0.6321849822998047,0.0025664465501904488,5,,,
,164,0.6989474892616272,0.6963431239128113,0.0026043748948723078,5,,,
,167,0.6931664347648621,0.6905285120010376,0.0026379283517599106,5,,,
,170,0.6766024827957153,0.6739190816879272,0.0026834162417799234,5,,,
,173,0.6283592581748962,0.625633180141449,0.002726073609665036,5,,,
,176,0.6548230051994324,0.6520261168479919,0.002796873915940523,5,,,
,179,0.6822870373725891,0.6794251203536987,0.002861921675503254,5,,,
,182,0.6962957978248596,0.693387508392334,0.0029082903638482094,5,,,
,185,0.6597038507461548,0.6567766666412354,0.002927173860371113,5,,,
,188,0.6885513663291931,0.6855863928794861,0.0029649522621184587,5,,,
,191,0.6585751175880432,0.6555538177490234,0.003021273063495755,5,,,
,191,,,,5,0.6829625368118286,0.6799227595329285,0.003039788454771042
0.01,192,,,,,,,
,194,0.6983533501625061,0.6952846050262451,0.0030687497928738594,6,,,
,197,0.6519277691841125,0.648815393447876,0.0031123629305511713,6,,,
,200,0.6870461106300354,0.683885931968689,0.0031601961236447096,6,,,
,203,0.6926133632659912,0.6893972158432007,0.0032161360140889883,6,,,
,206,0.6333900690078735,0.6301172971725464,0.0032727746292948723,6,,,
,209,0.6973534226417542,0.6940065026283264,0.0033469093032181263,6,,,
,212,0.6712635159492493,0.6678576469421387,0.003405859461054206,6,,,
,215,0.683936595916748,0.6804702281951904,0.003466346999630332,6,,,
,218,0.652402937412262,0.6488810777664185,0.003521858947351575,6,,,
,221,0.7130981683731079,0.7095417976379395,0.003556388197466731,6,,,
,223,,,,6,0.6798589825630188,0.6762689352035522,0.0035899763461202383
0.01,224,,,,,,,
,224,0.6418604850769043,0.6382704973220825,0.0035899763461202383,7,,,
,227,0.6054354310035706,0.601792573928833,0.0036428598687052727,7,,,
,230,0.6454541683197021,0.6417242288589478,0.0037299313116818666,7,,,
,233,0.6917656064033508,0.68796706199646,0.0037985595408827066,7,,,
,236,0.6951199769973755,0.6912434101104736,0.003876565722748637,7,,,
,239,0.7111687064170837,0.707251787185669,0.003916948102414608,7,,,
,242,0.667216956615448,0.6632791757583618,0.0039377943612635136,7,,,
,245,0.7106024026870728,0.7066518664360046,0.003950529266148806,7,,,
,248,0.6701292991638184,0.6661572456359863,0.0039720796048641205,7,,,
,251,0.6466253995895386,0.6426136493682861,0.004011757671833038,7,,,
,254,0.7060014009475708,0.7019386291503906,0.0040628002025187016,7,,,
,255,,,,7,0.6790890693664551,0.675001323223114,0.004087815061211586
0.01,256,,,,,,,
,257,0.6761399507522583,0.6720364093780518,0.004103568848222494,8,,,
,260,0.6763045787811279,0.6721505522727966,0.0041540563106536865,8,,,
,263,0.6410214900970459,0.6368222236633301,0.0041992394253611565,8,,,
,266,0.6435922384262085,0.6393588781356812,0.0042333779856562614,8,,,
,269,0.6214303374290466,0.61716628074646,0.004264078103005886,8,,,
,272,0.7263800501823425,0.7220740914344788,0.004305956419557333,8,,,
,275,0.5706237554550171,0.5662732124328613,0.004350556526333094,8,,,
,278,0.6538406014442444,0.6494454741477966,0.004395139869302511,8,,,
,281,0.716022253036499,0.7115936279296875,0.004428611136972904,8,,,
,284,0.6201931834220886,0.615729570388794,0.004463591612875462,8,,,
,287,0.641934871673584,0.6374414563179016,0.004493393003940582,8,,,
,287,,,,8,0.6835975646972656,0.6790898442268372,0.00450767669826746
0.01,288,,,,,,,
,290,0.6089544892311096,0.6044068336486816,0.004547644406557083,9,,,
,293,0.6875259280204773,0.682925820350647,0.004600114189088345,9,,,
,296,0.6491377353668213,0.6445056200027466,0.004632106516510248,9,,,
,299,0.6694959998130798,0.664830207824707,0.004665783140808344,9,,,
,302,0.6920854449272156,0.6873931884765625,0.004692236892879009,9,,,
,305,0.6561211943626404,0.65140700340271,0.004714163951575756,9,,,
,308,0.6546937227249146,0.6499385237693787,0.0047552092000842094,9,,,
,311,0.6940548419952393,0.6892607808113098,0.004794037900865078,9,,,
,314,0.6230137348175049,0.6181643009185791,0.004849415272474289,9,,,
,317,0.6601769328117371,0.6552658081054688,0.004911122843623161,9,,,
,319,,,,9,0.6804264783859253,0.6754540801048279,0.0049723112024366856
