lr-Adam,step,tr_loss,tr_loss_Y,tr_reg_l1,epoch,val_loss,val_loss_Y,val_reg_l1
0.01,0,,,,,,,
,2,0.6685938835144043,0.6657476425170898,0.002846257295459509,0,,,
,5,0.6598430275917053,0.6570214629173279,0.0028215902857482433,0,,,
,8,0.7142463326454163,0.7114123106002808,0.002834019483998418,0,,,
,11,0.7079501748085022,0.7051112055778503,0.0028389543294906616,0,,,
,14,0.6837040781974792,0.6808580160140991,0.002846057992428541,0,,,
,17,0.6951442360877991,0.6922949552536011,0.0028492712881416082,0,,,
,20,0.71197509765625,0.7091526985168457,0.0028223800472915173,0,,,
,23,0.6578019261360168,0.6549865007400513,0.0028154486790299416,0,,,
,26,0.6319774389266968,0.6291338205337524,0.0028436118736863136,0,,,
,29,0.6851925849914551,0.6823204755783081,0.0028720854315906763,0,,,
,31,,,,0,0.6904605031013489,0.6875706315040588,0.002889805007725954
0.01,32,,,,,,,
,32,0.7084793448448181,0.7055895328521729,0.0028898047748953104,1,,,
,35,0.6547459363937378,0.651856541633606,0.0028894010465592146,1,,,
,38,0.6683988571166992,0.6654677987098694,0.002931044902652502,1,,,
,41,0.6664577722549438,0.6634950637817383,0.002962692640721798,1,,,
,44,0.6927729845046997,0.6897839307785034,0.0029890607111155987,1,,,
,47,0.6800031065940857,0.6769933700561523,0.0030097418930381536,1,,,
,50,0.7210114002227783,0.7179568409919739,0.0030545538756996393,1,,,
,53,0.6871848106384277,0.6841066479682922,0.0030781894456595182,1,,,
,56,0.694355845451355,0.6912524700164795,0.0031033933628350496,1,,,
,59,0.6899852156639099,0.6868613362312317,0.0031238566152751446,1,,,
,62,0.6702768802642822,0.6671473979949951,0.003129500662907958,1,,,
,63,,,,1,0.6864784955978394,0.6833544969558716,0.0031240072567015886
0.01,64,,,,,,,
,65,0.6356006264686584,0.6324774026870728,0.0031232007313519716,2,,,
,68,0.6558993458747864,0.6527418494224548,0.003157470840960741,2,,,
,71,0.6729490160942078,0.6697367429733276,0.0032122847624123096,2,,,
,74,0.6398628950119019,0.6365799903869629,0.003282874822616577,2,,,
,77,0.6550803780555725,0.6517250537872314,0.003355326596647501,2,,,
,80,0.6479355096817017,0.6444905996322632,0.003444917034357786,2,,,
,83,0.6676788330078125,0.664151668548584,0.0035271858796477318,2,,,
,86,0.6635598540306091,0.6599704027175903,0.003589444328099489,2,,,
,89,0.6558030247688293,0.652157723903656,0.0036452997010201216,2,,,
,92,0.6876509189605713,0.683956503868103,0.0036944097373634577,2,,,
,95,0.687233030796051,0.6835113763809204,0.003721649292856455,2,,,
,95,,,,2,0.6786911487579346,0.6749622225761414,0.003728878451511264
0.01,96,,,,,,,
