lr-Adam,step,tr_loss,tr_loss_hmm,tr_loss_Y,tr_reg_l1,tr_reg_emission,epoch,val_loss,val_loss_hmm,val_loss_Y
0.01,0,,,,,,,,,
,2,37.6947021484375,5.333678245544434,32.36586380004883,0.006214652210474014,-0.011055971495807171,0,,,
,5,34.822303771972656,5.00955057144165,29.817598342895508,0.006256199907511473,-0.01109942514449358,0,,,
,8,39.39436721801758,5.443048000335693,33.956138610839844,0.006315665785223246,-0.011135965585708618,0,,,
,11,38.538185119628906,4.744251728057861,33.798744201660156,0.006370061077177525,-0.011179410852491856,0,,,
,14,35.64535140991211,5.378368377685547,30.271804809570312,0.0064078690484166145,-0.011232347227633,0,,,
,17,43.23124313354492,5.767509460449219,37.46858596801758,0.006438791286200285,-0.011292855255305767,0,,,
,20,39.73594665527344,5.276679515838623,34.464149475097656,0.0064649744890630245,-0.011349418200552464,0,,,
,23,36.63410568237305,5.607857704162598,31.031143188476562,0.006505768746137619,-0.011397650465369225,0,,,
,26,41.93623733520508,5.678496837615967,36.26261901855469,0.006565363146364689,-0.011443886905908585,0,,,
,28,,,,,,0,38.7910041809082,5.241772651672363,33.55410385131836
0.01,29,,,,,,,,,
,29,35.139305114746094,5.1933393478393555,29.95083999633789,0.006622461136430502,-0.011496257036924362,1,,,
,32,37.315834045410156,5.019402027130127,32.30130386352539,0.006682968232780695,-0.011554425582289696,1,,,
,35,40.42075729370117,4.776854038238525,35.6487922668457,0.006717371288686991,-0.011607823893427849,1,,,
,38,39.38274002075195,4.6060943603515625,34.78153610229492,0.006765507161617279,-0.01165852788835764,1,,,
,41,40.01304244995117,5.13877010345459,34.87915802001953,0.006818342488259077,-0.011701966635882854,1,,,
,44,32.201904296875,4.570436477661133,27.636327743530273,0.006879603955894709,-0.011737239547073841,1,,,
,47,36.636871337890625,5.03463888168335,31.607046127319336,0.006963768042623997,-0.011781013570725918,1,,,
,50,38.48995590209961,5.601808547973633,32.89292907714844,0.007043968886137009,-0.01182493381202221,1,,,
,53,36.40053939819336,4.919595241546631,31.485736846923828,0.007074953522533178,-0.01186798419803381,1,,,
,56,35.58568572998047,4.526592254638672,31.06389045715332,0.0071131326258182526,-0.011914690025150776,1,,,
,57,,,,,,1,38.415340423583984,5.103438854217529,33.31669616699219
0.01,58,,,,,,,,,
,59,35.86678695678711,4.35379695892334,31.51778793334961,0.007164948619902134,-0.01196371577680111,2,,,
,62,41.06378936767578,5.039199352264404,36.029388427734375,0.007213059347122908,-0.012012897059321404,2,,,
,65,36.61119079589844,4.695549011230469,31.920475006103516,0.007235405500978231,-0.012069657444953918,2,,,
,68,35.46360778808594,5.147000312805176,30.321449279785156,0.00728592649102211,-0.012126866728067398,2,,,
,71,38.690242767333984,5.039238929748535,33.65583419799805,0.007347547449171543,-0.012174978852272034,2,,,
,74,40.27980422973633,4.552717208862305,35.731910705566406,0.0073981271125376225,-0.0122235007584095,2,,,
,77,35.53102493286133,5.29611349105835,30.239736557006836,0.007442919071763754,-0.012266411446034908,2,,,
,80,38.59718322753906,4.883983612060547,33.7180061340332,0.007501147221773863,-0.012304442934691906,2,,,
,83,42.17100524902344,5.069170951843262,37.10662841796875,0.0075545781292021275,-0.012346704490482807,2,,,
,86,34.463016510009766,5.021033763885498,29.446762084960938,0.007601910270750523,-0.012384261004626751,2,,,
,86,,,,,,2,38.26402282714844,5.0045576095581055,33.26424026489258
0.01,87,,,,,,,,,
,89,39.618377685546875,5.300572395324707,34.32256317138672,0.007661642041057348,-0.012417302466928959,3,,,
,92,35.3037223815918,4.367292881011963,30.941164016723633,0.0077180140651762486,-0.012451664544641972,3,,,
,95,41.554561614990234,4.954984664916992,36.60429000854492,0.007779321167618036,-0.012488659471273422,3,,,
,98,36.914947509765625,4.950405120849609,31.96924591064453,0.007825962267816067,-0.012529514729976654,3,,,
,101,36.80244064331055,5.166443824768066,31.640684127807617,0.007879218086600304,-0.012567046098411083,3,,,
,104,33.436363220214844,4.121654987335205,29.319364547729492,0.007941066287457943,-0.01259865052998066,3,,,
,107,37.77364730834961,4.5471110343933105,33.231170654296875,0.008000077679753304,-0.012635516002774239,3,,,
,110,37.77547073364258,4.602008819580078,33.17808532714844,0.008048009127378464,-0.012671946547925472,3,,,
,113,33.55347442626953,4.656966209411621,28.90113639831543,0.008079099468886852,-0.012706587091088295,3,,,
,115,,,,,,3,38.3697624206543,4.9148688316345215,33.45952606201172
0.01,116,,,,,,,,,
,116,38.489505767822266,4.113805770874023,34.380332946777344,0.008115670643746853,-0.012747528031468391,4,,,
,119,40.898616790771484,5.324389457702637,35.57889175415039,0.008122428320348263,-0.012785759754478931,4,,,
,122,38.29286193847656,4.475671768188477,33.82188034057617,0.00813353806734085,-0.012823114171624184,4,,,
,125,33.3217887878418,4.556697368621826,28.769800186157227,0.008156283758580685,-0.012861336581408978,4,,,
,128,30.575618743896484,4.62009334564209,25.96023178100586,0.008190003223717213,-0.012896895408630371,4,,,
,131,37.127437591552734,4.371194839477539,32.760948181152344,0.008229655213654041,-0.01293278019875288,4,,,
,134,37.626502990722656,4.906158447265625,32.72504806518555,0.00826328806579113,-0.012966573238372803,4,,,
,137,32.5748405456543,4.899838447570801,27.679697036743164,0.008311699144542217,-0.013006666675209999,4,,,
,140,41.45064163208008,4.541865348815918,36.913448333740234,0.00837057176977396,-0.013042867183685303,4,,,
,143,40.562618255615234,4.937852382659912,35.62942886352539,0.008417504839599133,-0.013078956864774227,4,,,
,144,,,,,,4,38.222564697265625,4.851660251617432,33.37556457519531
0.01,145,,,,,,,,,
,146,35.31777572631836,4.56058406829834,30.761823654174805,0.008481021039187908,-0.01311297994107008,5,,,
,149,37.413917541503906,3.8763957023620605,33.542083740234375,0.008581130765378475,-0.013143270276486874,5,,,
,152,41.0035285949707,4.684649467468262,36.323387145996094,0.008671168237924576,-0.013178341090679169,5,,,
,155,38.618629455566406,3.9433445930480957,34.67976379394531,0.008731577545404434,-0.013209323398768902,5,,,
,158,44.6692008972168,4.399858474731445,40.2738037109375,0.008775985799729824,-0.01323727797716856,5,,,
